target_id	length	eff_length	est_counts	tpm
TTHERM_00161419	1182	990.355	80	0.731811
TTHERM_00161420	1800	1608.35	2593	14.6056
TTHERM_00161410	2040	1848.35	265	1.29885
TTHERM_00161390	4023	3831.35	246	0.581678
TTHERM_00161370	1704	1512.35	198	1.18607
TTHERM_00161340	4080	3888.35	1127	2.62578
TTHERM_00161330	3186	2994.35	181	0.547615
TTHERM_00161297	282	106.304	484	41.2473
TTHERM_00161298	1368	1176.35	112	0.86254
TTHERM_00161299	570	378.775	13	0.310929
TTHERM_00161300	5406	5214.35	72	0.125093
TTHERM_00161290	2874	2682.35	218	0.736275
TTHERM_00161279	2964	2772.35	233	0.761389
TTHERM_00161280	2985	2793.35	194	0.629181
TTHERM_00161270	648	456.484	1422	28.2211
TTHERM_00161260	1359	1167.35	4817	37.3829
TTHERM_00161250	1353	1161.35	10847	84.6144
TTHERM_00161230	2577	2385.35	855	3.24723
TTHERM_00161220	2370	2178.35	323	1.3433
TTHERM_00161210	519	328.32	7658	211.309
TTHERM_00161200	270	96.5143	24121	2264.14
TTHERM_00161180	1272	1080.35	1439	12.0669
TTHERM_00161170	633	441.552	3024	62.044
TTHERM_00161160	1206	1014.35	327	2.9205
TTHERM_00161150	1272	1080.35	244	2.04608
TTHERM_00161140	1257	1065.35	419	3.56303
TTHERM_00161130	975	783.355	68633	793.733
TTHERM_00161120	2424	2232.35	197	0.799471
TTHERM_00161110	1659	1467.35	597	3.68586
TTHERM_00161100	3477	3285.35	293	0.807951
TTHERM_00161090	1590	1398.35	673	4.36011
TTHERM_00161070	1212	1020.35	1757	15.5998
TTHERM_00161060	381	194.415	82490	3843.89
TTHERM_00161050	1527	1335.35	3333	22.612
TTHERM_00161029	1785	1593.35	66	0.375259
TTHERM_00161030	1686	1494.35	321	1.94604
TTHERM_00161031	426	237.294	1	0.0381779
TTHERM_00160999	456	266.45	66201	2250.86
TTHERM_00161000	369	183.302	12373	611.514
TTHERM_00160990	2208	2016.35	2399	10.7786
TTHERM_00160980	2232	2040.35	221	0.981265
TTHERM_00160970	2679	2487.35	180	0.655593
TTHERM_00160960	924	732.355	10339	127.896
TTHERM_00160950	3513	3321.35	625	1.70476
TTHERM_00160930	1521	1329.35	409	2.78729
TTHERM_00160920	2745	2553.35	313	1.11054
TTHERM_00160910	528	337.253	508	13.6461
TTHERM_00160868	570	378.775	368	8.80169
TTHERM_00160869	852	660.355	3264	44.7788
TTHERM_00160870	4725	4533.35	31	0.0619501
TTHERM_00160860	3444	3252.35	467	1.30082
TTHERM_00160849	1848	1656.35	593	3.2434
TTHERM_00160850	3318	3126.35	24	0.0695461
TTHERM_00160840	876	684.355	999	13.2246
TTHERM_00160830	3207	3015.35	154	0.462681
TTHERM_00160820	1203	1011.35	217	1.94382
TTHERM_00160810	1179	987.355	5600	51.3824
TTHERM_00160799	372	186.095	0	0
TTHERM_00160800	1179	987.355	3	0.0275263
TTHERM_00160795	360	174.907	0	0
TTHERM_00160790	1230	1038.35	712	6.21204
TTHERM_00160780	3924	3732.35	302	0.733033
TTHERM_00160775	468	278.136	1	0.0325718
TTHERM_00160770	753	561.384	36389	587.232
TTHERM_00160769	300	121.626	2379	177.202
TTHERM_00160760	750	558.384	17	0.275814
TTHERM_00160750	744	552.384	4840	79.3787
TTHERM_00160740	1845	1653.35	130	0.712323
TTHERM_00160719	1038	846.355	206	2.20503
TTHERM_00160720	3192	3000.35	2217	6.69411
TTHERM_00160710	2085	1893.35	628	3.00488
TTHERM_00160700	1791	1599.35	1268	7.18248
TTHERM_00160690	309	129.258	6400	448.56
TTHERM_00160680	1866	1674.35	4181	22.6221
TTHERM_00160670	1803	1611.35	1125	6.32501
TTHERM_00160660	1095	903.355	255	2.5573
TTHERM_00160650	945	753.355	78	0.937983
TTHERM_00160640	939	747.355	13	0.157586
TTHERM_00160630	897	705.355	11	0.141281
TTHERM_00160620	1197	1005.35	357	3.21698
TTHERM_00160610	1842	1650.35	154	0.845363
TTHERM_00160603	1677	1485.35	52	0.317156
TTHERM_00160600	2538	2346.35	3	0.0115832
TTHERM_00160595	2187	1995.35	14	0.0635635
TTHERM_00160590	2484	2292.35	3	0.011856
TTHERM_00160580	2853	2661.35	148	0.503801
TTHERM_00160559	3579	3387.35	404	1.08049
TTHERM_00160560	801	609.355	200	2.97344
TTHERM_00160550	6921	6729.35	1253	1.68685
TTHERM_00160539	636	444.552	12	0.244545
TTHERM_00160540	630	438.552	3	0.0619726
TTHERM_00158528	624	432.574	1	0.020943
TTHERM_00158529	639	447.552	42	0.85017
TTHERM_00158530	741	549.384	14	0.230862
TTHERM_00158525	126	12.8607	0	0
TTHERM_00188520	2121	1929.35	163859	769.41
TTHERM_00158510	1860	1668.35	86	0.466992
TTHERM_00158500	2022	1830.35	37	0.183133
TTHERM_00158490	1479	1287.35	252	1.77338
TTHERM_00158480	1791	1599.35	531	3.0078
TTHERM_00158459	2130	1938.35	175	0.817908
TTHERM_00158460	2937	2745.35	199	0.656681
TTHERM_00158450	1770	1578.35	1441	8.27102
TTHERM_00158440	1008	816.355	163	1.80887
TTHERM_00158430	3966	3774.35	124	0.297631
TTHERM_00158420	3816	3624.35	1090	2.72455
TTHERM_00158388	114	13.5821	0	0
TTHERM_00158389	1242	1050.35	114	0.98326
TTHERM_00158390	342	158.461	1137	65.0037
TTHERM_00158380	4938	4746.35	220	0.419916
TTHERM_00158370	1821	1629.35	1554	8.64042
TTHERM_00158368	543	352.048	88	2.26455
TTHERM_00158360	519	328.32	2032	56.0694
TTHERM_00158340	5007	4815.35	338	0.635899
TTHERM_00158330	3495	3303.35	8	0.0219399
TTHERM_00158320	3546	3354.35	1297	3.50292
TTHERM_00158310	2364	2172.35	25	0.104258
TTHERM_00158289	1173	981.355	95	0.876995
TTHERM_00158290	1887	1695.35	489	2.61305
TTHERM_00158280	750	558.384	493	7.99859
TTHERM_00158270	459	269.369	3782	127.196
TTHERM_00158260	7560	7368.35	403	0.495489
TTHERM_00158239	1482	1290.35	54	0.379127
TTHERM_00158240	3414	3222.35	348	0.978376
TTHERM_00158230	798	606.355	734	10.9665
TTHERM_00158220	4968	4776.35	211	0.400208
TTHERM_00158210	759	567.384	8747	139.663
TTHERM_00158200	690	498.411	100	1.81766
TTHERM_00158190	1398	1206.35	1848	13.878
TTHERM_00158180	2463	2271.35	657	2.62048
TTHERM_00158170	1263	1071.35	69	0.583466
TTHERM_00158160	2076	1884.35	35	0.168269
TTHERM_00158150	2292	2100.35	768	3.31259
TTHERM_00158148	1245	1053.35	0	0
TTHERM_00158140	1254	1062.35	0	0
TTHERM_00158120	594	402.678	0	0
TTHERM_00158110	1218	1026.35	0	0
TTHERM_00158100	702	510.411	0	0
TTHERM_00158080	1086	894.355	0	0
TTHERM_00158075	378	191.7	0	0
TTHERM_00108060	411	222.875	0	0
TTHERM_00158049	1854	1662.35	317	1.72757
TTHERM_00158050	1947	1755.35	1031	5.321
TTHERM_00158040	558	366.85	10682	263.793
TTHERM_00158019	2352	2160.35	5	0.0209674
TTHERM_00158020	1326	1134.35	4383	35.0044
TTHERM_00158010	1038	846.355	3	0.0321121
TTHERM_00158005	363	177.671	0	0
TTHERM_00158000	678	486.436	9796	182.441
TTHERM_00157980	1008	816.355	356	3.95067
TTHERM_00157959	1746	1554.35	89	0.518728
TTHERM_00157960	291	113.915	45	3.57874
TTHERM_00157950	4629	4437.35	1144	2.33562
TTHERM_00157929	1524	1332.35	4039	27.4634
TTHERM_00157930	2475	2283.35	535	2.12266
TTHERM_00157910	1734	1542.35	208	1.22174
TTHERM_00157889	1473	1281.35	3937	27.8353
TTHERM_00157890	5247	5055.35	1280	2.29381
TTHERM_00157885	1353	1161.35	2	0.0156014
TTHERM_00157880	942	750.355	356	4.29817
TTHERM_00157849	10104	9912.35	183	0.167253
TTHERM_00157850	7101	6909.35	235	0.308127
TTHERM_00157830	1278	1086.35	154	1.28425
TTHERM_00157809	1569	1377.35	1279	8.41249
TTHERM_00157810	591	399.678	7770	176.121
TTHERM_00157800	1458	1266.35	916	6.55299
TTHERM_00157789	720	528.411	283	4.85192
TTHERM_00157790	2481	2289.35	630	2.49303
TTHERM_00156767	237	71.1668	0	0
TTHERM_00156768	648	456.484	1	0.0198461
TTHERM_00156769	438	248.953	3	0.10917
TTHERM_00156770	1779	1587.35	0	0
TTHERM_00156760	954	762.355	28	0.332737
TTHERM_00156719	1059	867.355	2986	31.1884
TTHERM_00156718	327	144.935	541	33.8162
TTHERM_00156699	501	310.481	1	0.0291786
TTHERM_00156700	918	726.355	1913	23.8598
TTHERM_00156690	8112	7920.35	200	0.228763
TTHERM_00156680	1488	1296.35	104	0.72679
TTHERM_00156670	1503	1311.35	139	0.960272
TTHERM_00156669	1476	1284.35	33	0.232771
TTHERM_00156660	1434	1242.35	7229	52.7148
TTHERM_00156650	1707	1515.35	157	0.93861
TTHERM_00155640	1302	1110.35	814	6.64144
TTHERM_00155630	1905	1713.35	49	0.259089
TTHERM_00155610	393	205.674	18	0.792854
TTHERM_00155600	1101	909.355	9957	99.1962
TTHERM_00155590	2013	1821.35	2838	14.1162
TTHERM_00155580	2979	2787.35	2609	8.47972
TTHERM_00155570	4842	4650.35	5	0.00974055
TTHERM_00155560	291	113.915	0	0
TTHERM_00155550	5016	4824.35	63	0.118304
TTHERM_00155540	432	243.089	0	0
TTHERM_00155530	1230	1038.35	0	0
TTHERM_00155520	1311	1119.35	1	0.00809342
TTHERM_00155510	324	142.279	401	25.533
TTHERM_00155480	720	528.411	1728	29.6259
TTHERM_00155470	915	723.355	4	0.0500966
TTHERM_00155460	1425	1233.35	1222	8.976
TTHERM_00155450	570	378.775	0	0
TTHERM_00155440	1512	1320.35	4378	30.039
TTHERM_00155430	1512	1320.35	132	0.905697
TTHERM_00155420	1809	1617.35	1	0.00560137
TTHERM_00155399	3144	2952.35	142	0.435732
TTHERM_00155400	1236	1044.35	1627	14.1136
TTHERM_00155380	1479	1287.35	1788	12.5826
TTHERM_00155370	1725	1533.35	637	3.76354
TTHERM_00155360	1146	954.355	5436	51.6023
TTHERM_00155350	1122	930.355	918	8.9391
TTHERM_00155340	1725	1533.35	254	1.50069
TTHERM_00155330	1416	1224.35	2785	20.6071
TTHERM_00155320	702	510.411	2951	52.378
TTHERM_00155310	681	489.436	397	7.34843
TTHERM_00155311	378	191.7	1	0.0472582
TTHERM_00155299	3189	2997.35	242	0.731437
TTHERM_00155300	8679	8487.35	367	0.391736
TTHERM_00155290	4263	4071.35	1202	2.67464
TTHERM_00155280	3825	3633.35	8	0.0199472
TTHERM_00155253	912	720.355	4	0.0503052
TTHERM_00155254	2928	2736.35	8	0.0264861
TTHERM_00155256	819	627.355	0	0
TTHERM_00155255	5019	4827.35	11	0.0206435
TTHERM_00155257	531	340.186	0	0
TTHERM_00155258	4761	4569.35	10	0.0198264
TTHERM_00155261	4605	4413.35	54	0.110847
TTHERM_00155259	5049	4857.35	140	0.261113
TTHERM_00155260	10596	10404.4	2653	2.31005
TTHERM_00155240	7998	7806.35	6	0.0069631
TTHERM_00155250	459	269.369	2	0.0672639
TTHERM_00155245	10626	10434.4	0	0
TTHERM_00155272	1389	1197.35	0	0
TTHERM_01419330	3462	3270.35	2	0.00554032
TTHERM_00638868	10287	10095.4	10	0.00897384
TTHERM_00638870	1392	1200.35	164	1.23775
TTHERM_00638880	1782	1590.35	78	0.444325
TTHERM_00638900	1881	1689.35	70	0.375385
TTHERM_00638902	2310	2118.35	7	0.0299364
TTHERM_00639920	7788	7596.35	1057	1.26058
TTHERM_00639930	990	798.355	16	0.181562
TTHERM_00639940	450	260.569	1.0818	0.0376117
TTHERM_00639950	1047	855.355	49	0.518979
TTHERM_00639959	2061	1869.35	1	0.00484627
TTHERM_00639965	498	307.481	0	0
TTHERM_00639970	276	101.428	0	0
TTHERM_00639980	1047	855.355	22	0.233011
TTHERM_00639981	1395	1203.35	21	0.158098
TTHERM_00640000	1902	1710.35	220	1.1653
TTHERM_00640020	927	735.355	22	0.271035
TTHERM_00640030	510	319.401	1596	45.2685
TTHERM_00640040	1482	1290.35	73	0.512523
TTHERM_00640050	4374	4182.35	543	1.17619
TTHERM_00640060	2064	1872.35	1	0.00483851
TTHERM_00640069	441	251.877	7	0.251773
TTHERM_00640080	2352	2160.35	7	0.0293544
TTHERM_00640091	1389	1197.35	62	0.469103
TTHERM_00641070	2382	2190.35	3	0.0124081
TTHERM_00641080	2865	2673.35	656	2.22304
TTHERM_00641090	2277	2085.35	263	1.14255
TTHERM_00641100	1260	1068.35	1322	11.2103
TTHERM_00641110	2328	2136.35	1235	5.23713
TTHERM_00641119	429	240.162	3135	118.259
TTHERM_00641120	672	480.46	2702	50.9481
TTHERM_00641130	2655	2463.35	39	0.143429
TTHERM_00641140	3021	2829.35	312	0.999003
TTHERM_00641150	1026	834.355	80104	869.768
TTHERM_00641160	2670	2478.35	84	0.307055
TTHERM_00641170	5760	5568.35	1054	1.7148
TTHERM_00641180	273	98.9347	1	0.0915696
TTHERM_00641200	5100	4908.35	2297	4.2396
TTHERM_00641210	1917	1725.35	2115	11.1053
TTHERM_00641220	987	795.355	131	1.49214
TTHERM_00641230	1194	1002.35	1803	16.2957
TTHERM_00641240	828	636.355	37504	533.922
TTHERM_00641250	582	390.718	15821	366.835
TTHERM_00641260	1641	1449.35	255	1.59392
TTHERM_00641270	9468	9276.35	270	0.263685
TTHERM_00641280	1458	1266.35	0	0
TTHERM_00641300	174	31.3142	8	2.31446
TTHERM_00641310	486	295.692	0	0
TTHERM_00641320	7509	7317.35	8	0.00990457
TTHERM_00641340	1074	882.355	63	0.64684
TTHERM_00641369	5565	5373.35	83	0.139937
TTHERM_00641370	903	711.355	0	0
TTHERM_00642380	696	504.411	42	0.754335
TTHERM_00643380	4089	3897.35	4	0.009298
TTHERM_00643400	1485	1293.35	0	0
TTHERM_00643405	402	214.205	0	0
TTHERM_00643408	363	177.671	0	0
TTHERM_00643410	1449	1257.35	0	0
TTHERM_00643420	681	489.436	0	0
TTHERM_00643459	303	124.191	0	0
TTHERM_00643460	1161	969.355	0	0
TTHERM_00643470	1593	1401.35	26	0.168083
TTHERM_00643480	2088	1896.35	6	0.0286636
TTHERM_00643490	900	708.355	132	1.6882
TTHERM_00643500	1590	1398.35	59	0.382238
TTHERM_00643509	1125	933.355	474	4.60078
TTHERM_00643510	1692	1500.35	286	1.72692
TTHERM_00643520	933	741.355	55	0.672104
TTHERM_00643530	1524	1332.35	1510	10.2673
TTHERM_00643540	774	582.384	303	4.71338
TTHERM_00643542	348	163.986	1	0.0552449
TTHERM_00643550	3672	3480.35	3943	10.2637
TTHERM_00643559	585	393.698	0	0
TTHERM_00643560	480	289.794	305	9.53476
TTHERM_00643580	2562	2370.35	1026	3.92133
TTHERM_00644590	1980	1788.35	466	2.36065
TTHERM_00644600	2196	2004.35	969	4.37975
TTHERM_00644610	792	600.355	2436	36.7595
TTHERM_00644629	756	564.384	24	0.385244
TTHERM_00644630	2034	1842.35	126	0.619579
TTHERM_00644640	618	426.595	2359	50.097
TTHERM_00644650	615	423.616	813	17.3867
TTHERM_00644660	2178	1986.35	92	0.419595
TTHERM_00644670	1371	1179.35	34	0.261177
TTHERM_00644675	519	328.32	0	0
TTHERM_00644680	5220	5028.35	97	0.174761
TTHERM_00644690	2223	2031.35	405	1.80621
TTHERM_00644710	1737	1545.35	537	3.14808
TTHERM_00644720	420	231.519	6	0.234781
TTHERM_00644730	909	717.355	280	3.53609
TTHERM_00644759	549	357.994	0	0
TTHERM_00644758	204	48.8442	0	0
TTHERM_00644760	1167	975.355	0	0
TTHERM_00644770	900	708.355	3	0.0383681
TTHERM_00644775	654	462.484	0	0
TTHERM_00644779	1620	1428.35	10	0.0634255
TTHERM_00644780	1152	960.355	5	0.047167
TTHERM_01324740	1620	1428.35	51	0.32347
TTHERM_01325740	996	804.355	24	0.270311
TTHERM_01325750	1158	966.355	3	0.0281245
TTHERM_01325760	1815	1623.35	72	0.401808
TTHERM_01325770	7818	7626.35	47	0.0558317
TTHERM_01325773	1083	891.355	20	0.203273
TTHERM_01325790	5247	5055.35	5	0.00896021
TTHERM_01325791	318	137.063	0	0
TTHERM_01325792	333	150.365	37	2.22923
TTHERM_00310930	2850	2658.35	16	0.0545264
TTHERM_00310920	1710	1518.35	197	1.17542
TTHERM_00310910	1188	996.355	360	3.27332
TTHERM_00310900	666	474.484	270	5.15516
TTHERM_00310890	1824	1632.35	393	2.18111
TTHERM_00310880	381	194.415	10353	482.432
TTHERM_00310870	6450	6258.35	757	1.09581
TTHERM_00310869	915	723.355	98	1.22737
TTHERM_00310845	579	387.718	1198	27.9924
TTHERM_00310820	1008	816.355	1149	12.7509
TTHERM_00310810	4608	4416.35	78	0.160004
TTHERM_00310811	129	13.5322	2	1.33895
TTHERM_00310812	342	158.461	7	0.400199
TTHERM_00310809	603	411.637	0	0
TTHERM_00310808	159	23.8109	0	0
TTHERM_00310807	177	32.8689	0	0
TTHERM_00310790	5919	5727.35	13	0.0205631
TTHERM_00310780	4677	4485.35	16	0.0323164
TTHERM_00310770	5715	5523.35	9	0.0147618
TTHERM_00310765	1815	1623.35	15	0.08371
TTHERM_00310760	939	747.355	973	11.7947
TTHERM_00310750	894	702.355	98	1.26406
TTHERM_00310740	846	654.355	5765	79.8152
TTHERM_00310730	252	82.4258	0	0
TTHERM_00310720	2961	2769.35	1376	4.50132
TTHERM_00310700	414	225.774	0	0
TTHERM_00310690	1869	1677.35	5	0.027005
TTHERM_00310670	1998	1806.35	542	2.71829
TTHERM_00310660	1953	1761.35	967	4.9737
TTHERM_00310650	396	208.527	30	1.30335
TTHERM_00310640	1362	1170.35	3662	28.3466
TTHERM_00310630	333	150.365	0	0
TTHERM_00310590	4116	3924.35	5	0.0115425
TTHERM_00310580	1089	897.355	2374	23.9671
TTHERM_00310579	2106	1914.35	199	0.941739
TTHERM_00310560	387	200.035	18516	838.575
TTHERM_00310540	531	340.186	13864	369.209
TTHERM_00310530	1242	1050.35	1379	11.894
TTHERM_00310520	2181	1989.35	507	2.30885
TTHERM_00310510	2343	2151.35	13	0.0547433
TTHERM_00310505	1749	1557.35	427	2.48393
TTHERM_00310500	6213	6021.35	810	1.21868
TTHERM_00310490	5604	5412.35	453	0.758249
TTHERM_00310470	1182	990.355	3886	35.5477
TTHERM_00310460	630	438.552	36	0.743672
TTHERM_00310440	4722	4530.35	877	1.75375
TTHERM_00310420	4677	4485.35	76	0.153503
TTHERM_00310410	534	343.1	5	0.132023
TTHERM_00310400	3219	3027.35	303	0.906732
TTHERM_00310399	1806	1614.35	62	0.34793
TTHERM_00310380	639	447.552	78	1.57889
TTHERM_00310370	1677	1485.35	881	5.37335
TTHERM_00310360	591	399.678	112	2.53868
TTHERM_00310350	1893	1701.35	131	0.697551
TTHERM_00310340	3429	3237.35	561	1.5699
TTHERM_00310339	423	234.437	1553	60.0129
TTHERM_00310320	2841	2649.35	503	1.72
TTHERM_00310310	837	645.355	266	3.73407
TTHERM_00310300	660	468.484	0	0
TTHERM_00310290	660	468.484	1	0.0193377
TTHERM_00310280	666	474.484	2	0.0381864
TTHERM_00310270	564	372.832	2	0.0485978
TTHERM_00310250	864	672.355	1773	23.8897
TTHERM_00310245	465	275.219	355	11.6856
TTHERM_00310240	1725	1533.35	1195	7.06033
TTHERM_00310230	1347	1155.35	2973	23.312
TTHERM_00310220	1218	1026.35	463	4.0868
TTHERM_00310210	1602	1410.35	82	0.526727
TTHERM_00310205	1455	1263.35	34	0.243811
TTHERM_00310200	216	56.8106	856	136.503
TTHERM_00310195	1137	945.355	204	1.95495
TTHERM_00310190	1416	1224.35	426	3.15211
TTHERM_00310189	1710	1518.35	54	0.322196
TTHERM_00310180	1941	1749.35	1	0.00517871
TTHERM_00310179	2196	2004.35	153	0.691539
TTHERM_00310160	2166	1974.35	6	0.0275312
TTHERM_00310159	327	144.935	0	0
TTHERM_00310130	1932	1740.35	5931	30.8738
TTHERM_00310105	561	369.832	2	0.0489921
TTHERM_00310110	2778	2586.35	5092	17.8361
TTHERM_00310106	5934	5742.35	91	0.143566
TTHERM_00310060	7554	7362.35	11	0.0135355
TTHERM_00310059	2697	2505.35	15	0.0542403
TTHERM_00310058	7722	7530.35	90	0.108275
TTHERM_00310020	2862	2670.35	0	0
TTHERM_00310019	2829	2637.35	4	0.0137401
TTHERM_00310010	1104	912.355	32	0.31775
TTHERM_00310008	1230	1038.35	2	0.0174495
TTHERM_00310000	411	222.875	1	0.0406479
TTHERM_00309990	5070	4878.35	266	0.493978
TTHERM_00309970	3927	3735.35	1	0.00242531
TTHERM_00309969	2553	2361.35	1	0.00383653
TTHERM_00309950	2112	1920.35	421	1.9861
TTHERM_00309940	1491	1299.35	1392	9.70535
TTHERM_00309930	3255	3063.35	4	0.0118294
TTHERM_00309920	888	696.355	1	0.0130098
TTHERM_00309910	5163	4971.35	205	0.373576
TTHERM_00309905	834	642.355	214	3.01813
TTHERM_00309900	6144	5952.35	320	0.487036
TTHERM_00309890	3090	2898.35	1244	3.88838
TTHERM_00309880	6615	6423.35	359	0.506328
TTHERM_00309875	3600	3408.35	2	0.005316
TTHERM_00309870	3009	2817.35	1097	3.52748
TTHERM_00309860	618	426.595	34	0.722042
TTHERM_00309850	312	131.844	0	0
TTHERM_00309840	3282	3090.35	93	0.27263
TTHERM_00309830	1113	921.355	27	0.265483
TTHERM_00308825	3807	3615.35	0	0
TTHERM_00307820	2604	2412.35	2068	7.76621
TTHERM_00307810	2745	2553.35	405	1.43696
TTHERM_00307790	4281	4089.35	689	1.52639
TTHERM_00307780	4137	3945.35	433	0.994264
TTHERM_00307770	1332	1140.35	663	5.26712
TTHERM_00307769	672	480.46	2422	45.6685
TTHERM_00307768	375	188.875	49	2.35029
TTHERM_00307720	579	387.718	1	0.023366
TTHERM_00307710	429	240.162	857	32.3278
TTHERM_00307700	1125	933.355	278	2.69835
TTHERM_00307690	1440	1248.35	1049	7.61267
TTHERM_00307680	1338	1146.35	94	0.742863
TTHERM_00307629	753	561.384	181	2.92091
TTHERM_00307578	615	423.616	0	0
TTHERM_00307660	1227	1035.35	619	5.41628
TTHERM_00307650	2175	1983.35	848	3.87343
TTHERM_00307640	4809	4617.35	319	0.625889
TTHERM_00307630	2244	2052.35	118	0.52087
TTHERM_00305651	3837	3645.35	160	0.397631
TTHERM_00305641	1641	1449.35	292	1.82519
TTHERM_00305630	3723	3531.35	2268	5.81837
TTHERM_00305620	2340	2148.35	183	0.771693
TTHERM_00305600	5373	5181.35	395	0.690643
TTHERM_00305590	1008	816.355	2413	26.778
TTHERM_00305580	1599	1407.35	106	0.682342
TTHERM_00305575	162	25.2292	0	0
TTHERM_00305570	2604	2412.35	157	0.589601
TTHERM_00305510	1509	1317.35	361	2.48259
TTHERM_00305500	6189	5997.35	1238	1.87008
TTHERM_00305480	2241	2049.35	2400	10.6095
TTHERM_00305460	2379	2187.35	6	0.0248503
TTHERM_00305450	1710	1518.35	19	0.113365
TTHERM_00305445	627	435.574	47	0.977543
TTHERM_00305440	2550	2358.35	13	0.0499383
TTHERM_00305430	3507	3315.35	92	0.251396
TTHERM_00305420	1587	1395.35	408	2.64896
TTHERM_00305410	2808	2616.35	1018	3.52493
TTHERM_00305400	7461	7269.35	1511	1.88308
TTHERM_00305390	5022	4830.35	10	0.0187552
TTHERM_00304370	2208	2016.35	407	1.82864
TTHERM_00304360	4071	3879.35	20	0.0467057
TTHERM_00304358	5454	5262.35	18	0.0309879
TTHERM_00304359	483	292.736	11087	343.113
TTHERM_00304350	558	366.85	1434	35.4128
TTHERM_00304340	1419	1227.35	385	2.84178
TTHERM_00304330	3162	2970.35	465	1.41822
TTHERM_00304325	6831	6639.35	3276	4.4701
TTHERM_00304320	6795	6603.35	1003	1.37606
TTHERM_00304315	6861	6669.35	4736	6.43321
TTHERM_00304310	1767	1575.35	65	0.373796
TTHERM_00304275	4182	3990.35	12.2385	0.0277853
TTHERM_00304270	4047	3855.35	37.7615	0.088733
TTHERM_00304260	1314	1122.35	24	0.193723
TTHERM_00304243	4023	3831.35	25	0.0591136
TTHERM_00304240	3879	3687.35	880	2.16206
TTHERM_00304220	7623	7431.35	394	0.480317
TTHERM_00304210	4179	3987.35	608	1.3814
TTHERM_00304200	774	582.384	113	1.7578
TTHERM_00304190	2667	2475.35	21	0.0768567
TTHERM_00304180	756	564.384	2544	40.8359
TTHERM_00304170	3795	3603.35	1793	4.50789
TTHERM_00304160	654	462.484	270	5.28892
TTHERM_00304150	1056	864.355	801	8.39538
TTHERM_00304145	453	263.49	7	0.240677
TTHERM_00304140	510	319.401	0	0
TTHERM_00304135	927	735.355	2	0.0246396
TTHERM_00304130	486	295.692	2093	64.1254
TTHERM_00304125	2193	2001.35	11	0.049793
TTHERM_00304128	402	214.205	7	0.296051
TTHERM_00304120	546	355.03	251	6.40484
TTHERM_01027740	1113	921.355	143	1.40608
TTHERM_01027730	567	375.813	559	13.4753
TTHERM_01027729	318	137.063	0	0
TTHERM_01027720	3519	3327.35	212	0.577213
TTHERM_01027719	1446	1254.35	1567	11.3174
TTHERM_01027700	3534	3342.35	228	0.617991
TTHERM_01027690	2115	1923.35	375	1.76633
TTHERM_01027680	2340	2148.35	175	0.737958
TTHERM_01027670	12708	12516.4	1495	1.08209
TTHERM_01027660	1149	957.355	1532	14.4972
TTHERM_01027650	1161	969.355	247	2.30842
TTHERM_01027640	3588	3396.35	314	0.837561
TTHERM_01027630	4839	4647.35	334	0.651089
TTHERM_01027620	3558	3366.35	70	0.188381
TTHERM_01027610	1824	1632.35	18335	101.757
