target_id	length	eff_length	est_counts	tpm
TTHERM_00156660	1434	1241.05	8297	60.8153
TTHERM_00156650	1707	1514.05	14	0.084114
TTHERM_00155640	1302	1109.05	2194	17.9956
TTHERM_00155630	1905	1712.05	44	0.233785
TTHERM_00155610	393	204.895	23	1.02112
TTHERM_00155600	1101	908.048	22319	223.587
TTHERM_00155590	2013	1820.05	760	3.79849
TTHERM_00155580	2979	2786.05	3475	11.3461
TTHERM_00155570	4842	4649.05	3	0.00586999
TTHERM_00155560	291	113.877	0	0
TTHERM_00155550	5016	4823.05	9	0.0169747
TTHERM_00155540	432	242.126	0	0
TTHERM_00155530	1230	1037.05	0	0
TTHERM_00155520	1311	1118.05	9	0.0732255
TTHERM_00155510	324	142.058	176	11.2701
TTHERM_00155480	720	527.048	1995	34.4328
TTHERM_00155470	915	722.048	2	0.0251967
TTHERM_00155460	1425	1232.05	1824	13.4672
TTHERM_00155450	570	377.421	2	0.0482041
TTHERM_00155440	1512	1319.05	12397	85.4941
TTHERM_00155430	1512	1319.05	450	3.10336
TTHERM_00155420	1809	1616.05	1	0.00562893
TTHERM_00155399	3144	2951.05	259	0.798369
TTHERM_00155400	1236	1043.05	1703	14.8522
TTHERM_00155380	1479	1286.05	1124	7.9504
TTHERM_00155370	1725	1532.05	498	2.9569
TTHERM_00155360	1146	953.048	2204	21.0367
TTHERM_00155350	1122	929.048	791	7.74495
TTHERM_00155340	1725	1532.05	170	1.00938
TTHERM_00155330	1416	1223.05	3813	28.3598
TTHERM_00155320	702	509.048	3366	60.15
TTHERM_00155310	681	488.048	207	3.85823
TTHERM_00155311	378	190.981	0	0
TTHERM_00155299	3189	2996.05	236	0.716545
TTHERM_00155300	8679	8486.05	480	0.514536
TTHERM_00155290	4263	4070.05	1084	2.42276
TTHERM_00155280	3825	3632.05	2	0.00500908
TTHERM_00155253	912	719.048	14	0.177113
TTHERM_00155254	2928	2735.05	13	0.0432373
TTHERM_00155256	819	626.048	0	0
TTHERM_00155255	5019	4826.05	13	0.0245037
TTHERM_00155257	531	338.846	1	0.0268459
TTHERM_00155258	4761	4568.05	42.1016	0.0838393
TTHERM_00155261	4605	4412.05	259	0.533998
TTHERM_00155259	5049	4856.05	395.898	0.741619
TTHERM_00155260	10596	10403	3036	2.65473
TTHERM_00155240	7998	7805.05	4	0.00466191
TTHERM_00155250	459	268.12	0	0
TTHERM_00155245	10626	10433	7	0.00610333
TTHERM_00155272	1389	1196.05	0	0
TTHERM_01419330	3462	3269.05	3	0.00834795
TTHERM_00638868	10287	10094	19	0.0171225
TTHERM_00638870	1392	1199.05	138	1.04694
TTHERM_00638880	1782	1589.05	59	0.33775
TTHERM_00638900	1881	1688.05	63	0.339497
TTHERM_00638902	2310	2117.05	5.00875	0.0215218
TTHERM_00639920	7788	7595.05	2034.99	2.43732
TTHERM_00639930	990	797.048	1	0.0114129
TTHERM_00639940	450	259.519	1	0.0350519
TTHERM_00639950	1047	854.048	7	0.0745583
TTHERM_00639959	2061	1868.05	3	0.0146088
TTHERM_00639965	498	306.293	0	0
TTHERM_00639970	276	101.413	0	0
TTHERM_00639980	1047	854.048	11	0.117163
TTHERM_00639981	1395	1202.05	2	0.0151352
TTHERM_00640000	1902	1709.05	163	0.867588
TTHERM_00640020	927	734.048	7	0.0867469
TTHERM_00640030	510	318.073	1128	32.2598
TTHERM_00640040	1482	1289.05	72	0.508093
TTHERM_00640050	4374	4181.05	462	1.00516
TTHERM_00640060	2064	1871.05	4.74313	0.0230601
TTHERM_00640069	441	250.877	2	0.0725184
TTHERM_00640080	2352	2159.05	9.25687	0.0390015
TTHERM_00640091	1389	1196.05	24	0.182534
TTHERM_00641070	2382	2189.05	9	0.0373996
TTHERM_00641080	2865	2672.05	431	1.46728
TTHERM_00641090	2277	2084.05	68	0.296812
TTHERM_00641100	1260	1067.05	2883	24.5777
TTHERM_00641110	2328	2135.05	818	3.48518
TTHERM_00641119	429	239.272	2575	97.8961
TTHERM_00641120	672	479.096	1951	37.0437
TTHERM_00641130	2655	2462.05	37	0.136705
TTHERM_00641140	3021	2828.05	282	0.907073
TTHERM_00641150	1026	833.048	78484	857.021
TTHERM_00641160	2670	2477.05	86	0.315823
TTHERM_00641170	5760	5567.05	861	1.40688
TTHERM_00641180	273	98.9526	1	0.091929
TTHERM_00641200	5100	4907.05	2521	4.67339
TTHERM_00641210	1917	1724.05	1353	7.13885
TTHERM_00641220	987	794.048	74	0.847745
TTHERM_00641230	1194	1001.05	1061	9.64141
TTHERM_00641240	828	635.048	53005	759.26
TTHERM_00641250	582	389.344	19109	446.462
TTHERM_00641260	1641	1448.05	10	0.0628199
TTHERM_00641270	9468	9275.05	237	0.232441
TTHERM_00641280	1458	1265.05	3	0.0215722
TTHERM_00641300	174	31.1	1	0.292496
TTHERM_00641310	486	294.488	0	0
TTHERM_00641320	7509	7316.05	18	0.0223808
TTHERM_00641340	1074	881.048	8	0.0825982
TTHERM_00641369	5565	5372.05	39	0.0660396
TTHERM_00641370	903	710.048	0	0
TTHERM_00642380	696	503.048	45	0.813736
TTHERM_00643380	4089	3896.05	6	0.014009
TTHERM_00643400	1485	1292.05	0	0
TTHERM_00643405	402	213.534	0	0
TTHERM_00643408	363	177.088	0	0
TTHERM_00643410	1449	1256.05	1	0.00724225
TTHERM_00643420	681	488.048	0	0
TTHERM_00643459	303	124.068	0	0
TTHERM_00643460	1161	968.048	1	0.00939687
TTHERM_00643470	1593	1400.05	16	0.103958
TTHERM_00643480	2088	1895.05	4	0.0192008
TTHERM_00643490	900	707.048	353	4.54157
TTHERM_00643500	1590	1397.05	64	0.416724
TTHERM_00643509	1125	932.048	166	1.62013
TTHERM_00643510	1692	1499.05	238	1.44425
TTHERM_00643520	933	740.048	28	0.344174
TTHERM_00643530	1524	1331.05	1519	10.3811
TTHERM_00643540	774	581.048	406	6.35615
TTHERM_00643542	348	163.502	1	0.0556362
TTHERM_00643550	3672	3479.05	3284	8.58663
TTHERM_00643559	585	392.305	0	0
TTHERM_00643560	480	288.59	326	10.2758
TTHERM_00643580	2562	2369.05	851	3.26765
TTHERM_00644590	1980	1787.05	330	1.6798
TTHERM_00644600	2196	2003.05	987	4.48235
TTHERM_00644610	792	599.048	2596	39.4206
TTHERM_00644629	756	563.048	9	0.145404
TTHERM_00644630	2034	1841.05	34	0.167994
TTHERM_00644640	618	425.16	523	11.19
TTHERM_00644650	615	422.224	204	4.39509
TTHERM_00644660	2178	1985.05	61	0.279537
TTHERM_00644670	1371	1178.05	19	0.146714
TTHERM_00644675	519	326.913	0	0
TTHERM_00644680	5220	5027.05	73	0.132096
TTHERM_00644690	2223	2030.05	735	3.29353
TTHERM_00644710	1737	1544.05	441	2.59811
TTHERM_00644720	420	230.627	3	0.118329
TTHERM_00644730	909	716.048	314.988	4.00159
TTHERM_00644759	549	356.586	0	0
TTHERM_00644758	204	48.5214	0	0
TTHERM_00644760	1167	974.048	5	0.0466949
TTHERM_00644770	900	707.048	1	0.0128656
TTHERM_00644775	654	461.096	0	0
TTHERM_00644779	1620	1427.05	9	0.0573699
TTHERM_00644780	1152	959.048	5.01174	0.0475366
TTHERM_01324740	1620	1427.05	43	0.274101
TTHERM_01325740	996	803.048	15	0.169914
TTHERM_01325750	1158	965.048	33	0.311061
TTHERM_01325760	1815	1622.05	81	0.454257
TTHERM_01325770	7818	7625.05	31	0.0369827
TTHERM_01325773	1083	890.048	30	0.306611
TTHERM_01325790	5247	5054.05	4	0.00719947
TTHERM_01325791	318	136.823	0	0
TTHERM_01325792	333	150.087	32	1.93949
TTHERM_00310930	2850	2657.05	16	0.0547773
TTHERM_00310920	1710	1517.05	470	2.81824
TTHERM_00310910	1188	995.048	109	0.996466
TTHERM_00310900	666	473.096	1077	20.7084
TTHERM_00310890	1824	1631.05	263	1.46679
TTHERM_00310880	381	193.696	6607	310.287
TTHERM_00310870	6450	6257.05	812	1.1805
TTHERM_00310869	915	722.048	231	2.91022
TTHERM_00310845	579	386.344	510	12.0081
TTHERM_00310820	1008	815.048	1232	13.7502
TTHERM_00310810	4608	4415.05	219	0.45122
TTHERM_00310811	129	13.352	0	0
TTHERM_00310812	342	158.203	7	0.402496
TTHERM_00310809	603	410.265	0	0
TTHERM_00310808	159	23.7828	0	0
TTHERM_00310807	177	32.6519	2	0.557187
TTHERM_00310790	5919	5726.05	11	0.017475
TTHERM_00310780	4677	4484.05	14	0.0284013
TTHERM_00310770	5715	5522.05	45	0.0741297
TTHERM_00310765	1815	1622.05	22	0.123378
TTHERM_00310760	939	746.048	667	8.13278
TTHERM_00310750	894	701.048	89	1.15484
TTHERM_00310740	846	653.048	3887	54.1439
TTHERM_00310730	252	82.5033	0	0
TTHERM_00310720	2961	2768.05	3653	12.0048
TTHERM_00310700	414	224.834	0	0
TTHERM_00310690	1869	1676.05	5	0.0271371
TTHERM_00310670	1998	1805.05	578	2.91286
TTHERM_00310660	1953	1760.05	1028	5.31311
TTHERM_00310650	396	207.738	28	1.22609
TTHERM_00310640	1362	1169.05	5291	41.1704
TTHERM_00310630	333	150.087	0	0
TTHERM_00310590	4116	3923.05	12	0.0278252
TTHERM_00310580	1089	896.048	3640	36.953
TTHERM_00310579	2106	1913.05	270	1.28386
TTHERM_00310560	387	199.277	9114	416.038
TTHERM_00310540	531	338.846	12941	347.413
TTHERM_00310530	1242	1049.05	1053	9.13089
TTHERM_00310520	2181	1988.05	539	2.46628
TTHERM_00310510	2343	2150.05	3	0.0126927
TTHERM_00310505	1749	1556.05	253	1.47903
TTHERM_00310500	6213	6020.05	1163	1.75736
TTHERM_00310490	5604	5411.05	605	1.01708
TTHERM_00310470	1182	989.048	5252	48.3045
TTHERM_00310460	630	437.096	21	0.437041
TTHERM_00310440	4722	4529.05	853	1.71326
TTHERM_00310420	4677	4484.05	90	0.18258
TTHERM_00310410	534	341.777	1	0.0266156
TTHERM_00310400	3219	3026.05	241	0.724471
TTHERM_00310399	1806	1613.05	84	0.473709
TTHERM_00310380	639	446.096	180	3.67049
TTHERM_00310370	1677	1484.05	559	3.42645
TTHERM_00310360	591	398.305	80	1.82706
TTHERM_00310350	1893	1700.05	399	2.13497
TTHERM_00310340	3429	3236.05	836	2.35002
TTHERM_00310339	423	233.486	1440	56.1024
TTHERM_00310320	2841	2648.05	546	1.87563
TTHERM_00310310	837	644.048	114	1.61015
TTHERM_00310300	660	467.096	0	0
TTHERM_00310290	660	467.096	0	0
TTHERM_00310280	666	473.096	1	0.0192278
TTHERM_00310270	564	371.44	3	0.0734705
TTHERM_00310250	864	671.048	1549	20.998
TTHERM_00310245	465	273.998	179	5.94273
TTHERM_00310240	1725	1532.05	995	5.90787
TTHERM_00310230	1347	1154.05	2899	22.851
TTHERM_00310220	1218	1025.05	537	4.76552
TTHERM_00310210	1602	1409.05	57	0.367984
TTHERM_00310205	1455	1262.05	11	0.0792861
TTHERM_00310200	216	56.4076	136	21.9321
TTHERM_00310195	1137	944.048	262	2.52457
TTHERM_00310190	1416	1223.05	257	1.91148
TTHERM_00310189	1710	1517.05	32	0.19188
TTHERM_00310180	1941	1748.05	4	0.0208155
TTHERM_00310179	2196	2003.05	45	0.204362
TTHERM_00310160	2166	1973.05	8	0.0368835
TTHERM_00310159	327	144.711	1	0.0628607
TTHERM_00310130	1932	1739.05	17436	91.2043
TTHERM_00310105	561	368.477	1	0.0246871
TTHERM_00310110	2778	2585.05	15999	56.2995
TTHERM_00310106	5934	5741.05	92	0.145773
TTHERM_00310060	7554	7361.05	7	0.00865044
TTHERM_00310059	2697	2504.05	16.9448	0.0615565
TTHERM_00310058	7722	7529.05	43	0.0519527
TTHERM_00310020	2862	2669.05	1.0552	0.00359631
TTHERM_00310019	2829	2636.05	0	0
TTHERM_00310010	1104	911.048	31	0.309528
TTHERM_00310008	1230	1037.05	0	0
TTHERM_00310000	411	222.015	0	0
TTHERM_00309990	5070	4877.05	221	0.412207
TTHERM_00309970	3927	3734.05	0	0
TTHERM_00309969	2553	2360.05	0	0
TTHERM_00309950	2112	1919.05	187	0.886412
TTHERM_00309940	1491	1298.05	2391	16.7559
TTHERM_00309930	3255	3062.05	5	0.0148538
TTHERM_00309920	888	695.048	0	0
TTHERM_00309910	5163	4970.05	212	0.388021
TTHERM_00309905	834	641.048	512	7.2654
TTHERM_00309900	6144	5951.05	453	0.692444
TTHERM_00309890	3090	2897.05	3379	10.6099
TTHERM_00309880	6615	6422.05	223	0.315872
TTHERM_00309875	3600	3407.05	2	0.00533988
TTHERM_00309870	3009	2816.05	1135	3.66637
TTHERM_00309860	618	425.16	47	1.0056
TTHERM_00309850	312	131.657	0	0
TTHERM_00309840	3282	3089.05	150	0.441719
TTHERM_00309830	1113	920.048	44	0.435033
TTHERM_00308825	3807	3614.05	2	0.00503403
TTHERM_00307820	2604	2411.05	1978	7.46278
TTHERM_00307810	2745	2552.05	361	1.28676
TTHERM_00307790	4281	4088.05	615	1.36848
TTHERM_00307780	4137	3944.05	222	0.512024
TTHERM_00307770	1332	1139.05	1576	12.5862
TTHERM_00307769	672	479.096	4942	93.8339
TTHERM_00307768	375	188.155	76	3.67433
TTHERM_00307720	579	386.344	0	0
TTHERM_00307710	429	239.272	411	15.6254
TTHERM_00307700	1125	932.048	268	2.61563
TTHERM_00307690	1440	1247.05	885	6.45565
TTHERM_00307680	1338	1145.05	93	0.738821
TTHERM_00307629	753	560.048	104	1.68923
TTHERM_00307578	615	422.224	0	0
TTHERM_00307660	1227	1034.05	1047	9.21056
TTHERM_00307650	2175	1982.05	1548	7.10455
TTHERM_00307640	4809	4616.05	147	0.289686
TTHERM_00307630	2244	2051.05	147	0.651961
TTHERM_00305651	3837	3644.05	18	0.0449333
TTHERM_00305641	1641	1448.05	173	1.08678
TTHERM_00305630	3723	3530.05	1135	2.92479
TTHERM_00305620	2340	2147.05	135	0.571968
TTHERM_00305600	5373	5180.05	419	0.735801
TTHERM_00305590	1008	815.048	4625	51.6189
TTHERM_00305580	1599	1406.05	106	0.685781
TTHERM_00305575	162	25.1949	0	0
TTHERM_00305570	2604	2411.05	239	0.901721
TTHERM_00305510	1509	1316.05	123	0.850185
TTHERM_00305500	6189	5996.05	1607	2.43798
TTHERM_00305480	2241	2048.05	3103	13.7823
TTHERM_00305460	2379	2186.05	9	0.0374509
TTHERM_00305450	1710	1517.05	25	0.149907
TTHERM_00305445	627	434.096	6	0.125732
TTHERM_00305440	2550	2357.05	6	0.023156
TTHERM_00305430	3507	3314.05	81	0.222334
TTHERM_00305420	1587	1394.05	221	1.4421
TTHERM_00305410	2808	2615.05	766	2.66458
TTHERM_00305400	7461	7268.05	2165	2.70969
TTHERM_00305390	5022	4829.05	6	0.0113024
TTHERM_00304370	2208	2015.05	396	1.78768
TTHERM_00304360	4071	3878.05	45	0.105555
TTHERM_00304358	5454	5261.05	22	0.0380391
TTHERM_00304359	483	291.532	8208	256.112
TTHERM_00304350	558	365.532	920	22.8951
TTHERM_00304340	1419	1226.05	151	1.12034
TTHERM_00304330	3162	2969.05	476	1.45838
TTHERM_00304325	6831	6638.05	5840	8.00299
TTHERM_00304320	6795	6602.05	1191	1.64102
TTHERM_00304315	6861	6668.05	6687	9.12247
TTHERM_00304310	1767	1574.05	60	0.346747
TTHERM_00304275	4182	3989.05	10	0.022804
TTHERM_00304270	4047	3854.05	76	0.179381
TTHERM_00304260	1314	1121.05	4	0.0324576
TTHERM_00304243	4023	3830.05	9	0.0213756
TTHERM_00304240	3879	3686.05	1415	3.49201
TTHERM_00304220	7623	7430.05	1038	1.27082
TTHERM_00304210	4179	3986.05	584	1.33275
TTHERM_00304200	774	581.048	75	1.17417
TTHERM_00304190	2667	2474.05	130	0.477986
TTHERM_00304180	756	563.048	1424	23.0062
TTHERM_00304170	3795	3602.05	2025	5.11394
TTHERM_00304160	654	461.096	255	5.0307
TTHERM_00304150	1056	863.048	1023	10.7825
TTHERM_00304145	453	262.414	3	0.103996
TTHERM_00304140	510	318.073	0	0
TTHERM_00304135	927	734.048	1	0.0123924
TTHERM_00304130	486	294.488	549	16.9584
TTHERM_00304125	2193	2000.05	16	0.0727712
TTHERM_00304128	402	213.534	6	0.255602
TTHERM_00304120	546	353.604	92	2.36674
TTHERM_01027740	1113	920.048	79	0.781082
TTHERM_01027730	567	374.44	2590	62.9213
TTHERM_01027729	318	136.823	1	0.0664848
TTHERM_01027720	3519	3326.05	147	0.40204
TTHERM_01027719	1446	1253.05	1808	13.1253
TTHERM_01027700	3534	3341.05	71	0.193311
TTHERM_01027690	2115	1922.05	209	0.98915
TTHERM_01027680	2340	2147.05	235	0.995649
TTHERM_01027670	12708	12515	2520	1.83167
TTHERM_01027660	1149	956.048	608	5.78501
TTHERM_01027650	1161	968.048	150	1.40953
TTHERM_01027640	3588	3395.05	373	0.999408
TTHERM_01027630	4839	4646.05	316	0.618705
TTHERM_01027620	3558	3365.05	77	0.208151
TTHERM_01027610	1824	1631.05	27707	154.526
