target_id	length	eff_length	est_counts	tpm
TTHERM_00158170	1263	1070.27	90	0.648701
TTHERM_00158160	2076	1883.27	61	0.249869
TTHERM_00158150	2292	2099.27	702	2.57967
TTHERM_00158148	1245	1052.27	0	0
TTHERM_00158140	1254	1061.27	2	0.0145378
TTHERM_00158120	594	401.791	0	0
TTHERM_00158110	1218	1025.27	0	0
TTHERM_00158100	702	509.376	0	0
TTHERM_00158080	1086	893.265	0	0
TTHERM_00158075	378	191.096	0	0
TTHERM_00108060	411	222.243	0	0
TTHERM_00158049	1854	1661.27	361	1.67634
TTHERM_00158050	1947	1754.27	1135	4.99108
TTHERM_00158040	558	365.962	16674	351.477
TTHERM_00158019	2352	2159.27	13	0.0464441
TTHERM_00158020	1326	1133.27	5079	34.5732
TTHERM_00158010	1038	845.265	3	0.0273793
TTHERM_00158005	363	177.056	0	0
TTHERM_00158000	678	485.376	14937	237.399
TTHERM_00157980	1008	815.265	495	4.68382
TTHERM_00157959	1746	1553.27	135	0.670474
TTHERM_00157960	291	113.673	45	3.05386
TTHERM_00157950	4629	4436.27	1209	2.10234
TTHERM_00157929	1524	1331.27	4572	26.4932
TTHERM_00157930	2475	2282.27	705	2.38296
TTHERM_00157910	1734	1541.27	121	0.605622
TTHERM_00157889	1473	1280.27	4669	28.1331
TTHERM_00157890	5247	5054.27	1298	1.98112
TTHERM_00157885	1353	1160.27	4	0.0265948
TTHERM_00157880	942	749.265	380	3.91238
TTHERM_00157849	10104	9911.27	226	0.175903
TTHERM_00157850	7101	6908.27	251	0.280284
TTHERM_00157830	1278	1085.27	160	1.13731
TTHERM_00157809	1569	1376.27	1715	9.61292
TTHERM_00157810	591	398.791	9217	178.294
TTHERM_00157800	1458	1265.27	1024	6.24327
TTHERM_00157789	720	527.324	306	4.47649
TTHERM_00157790	2481	2288.27	695	2.343
TTHERM_00156767	237	70.9515	0	0
TTHERM_00156768	648	455.469	0	0
TTHERM_00156769	438	248.086	1	0.0310951
TTHERM_00156770	1779	1586.27	0	0
TTHERM_00156760	954	761.265	32	0.324271
TTHERM_00156719	1059	866.265	3764	33.5191
TTHERM_00156718	327	144.739	599	31.9253
TTHERM_00156699	501	309.549	3	0.0747628
TTHERM_00156700	918	725.265	1873	19.9221
TTHERM_00156690	8112	7919.27	249	0.242554
TTHERM_00156680	1488	1295.27	131	0.7802
TTHERM_00156670	1503	1310.27	171	1.00677
TTHERM_00156669	1476	1283.27	53	0.318605
TTHERM_00156660	1434	1241.27	8380	52.0802
TTHERM_00156650	1707	1514.27	69	0.351512
TTHERM_00155640	1302	1109.27	1018	7.07955
TTHERM_00155630	1905	1712.27	85	0.382949
TTHERM_00155610	393	205.144	17	0.63927
TTHERM_00155600	1101	908.265	14552	123.596
TTHERM_00155590	2013	1820.27	2508	10.6289
TTHERM_00155580	2979	2786.27	2910	8.05683
TTHERM_00155570	4842	4649.27	13	0.0215701
TTHERM_00155560	291	113.673	0	0
TTHERM_00155550	5016	4823.27	93	0.148743
TTHERM_00155540	432	242.284	0	0
TTHERM_00155530	1230	1037.27	4	0.0297484
TTHERM_00155520	1311	1118.27	1	0.0068984
TTHERM_00155510	324	142.093	401	21.7703
TTHERM_00155480	720	527.324	2199	32.1693
TTHERM_00155470	915	722.265	3	0.0320419
TTHERM_00155460	1425	1232.27	1515	9.48423
TTHERM_00155450	570	377.888	3	0.0612424
TTHERM_00155440	1512	1319.27	5746	33.5991
TTHERM_00155430	1512	1319.27	203	1.18702
TTHERM_00155420	1809	1616.27	1	0.00477288
TTHERM_00155399	3144	2951.27	154	0.402537
TTHERM_00155400	1236	1043.27	1768	13.0732
TTHERM_00155380	1479	1286.27	1774	10.6394
TTHERM_00155370	1725	1532.27	665	3.34797
TTHERM_00155360	1146	953.265	6397	51.7674
TTHERM_00155350	1122	929.265	1073	8.90745
TTHERM_00155340	1725	1532.27	312	1.57078
TTHERM_00155330	1416	1223.27	3699	23.3269
TTHERM_00155320	702	509.376	3607	54.6262
TTHERM_00155310	681	488.376	434	6.85533
TTHERM_00155311	378	191.096	0	0
TTHERM_00155299	3189	2996.27	292	0.751789
TTHERM_00155300	8679	8486.27	387	0.351794
TTHERM_00155290	4263	4070.27	1393	2.64011
TTHERM_00155280	3825	3632.27	3	0.00637143
TTHERM_00155253	912	719.265	6	0.0643511
TTHERM_00155254	2928	2735.27	6	0.0169218
TTHERM_00155256	819	626.297	2	0.0246345
TTHERM_00155255	5019	4826.27	15	0.0239758
TTHERM_00155257	531	339.24	1	0.0227398
TTHERM_00155258	4761	4568.27	19	0.0320845
TTHERM_00155261	4605	4412.27	84	0.146863
TTHERM_00155259	5049	4856.27	193	0.306583
TTHERM_00155260	10596	10403.3	3481	2.58124
TTHERM_00155240	7998	7805.27	7	0.00691837
TTHERM_00155250	459	268.412	2	0.0574807
TTHERM_00155245	10626	10433.3	8.52455	0.00630297
TTHERM_00155272	1389	1196.27	0	0
TTHERM_01419330	3462	3269.27	5	0.0117981
TTHERM_00638868	10287	10094.3	7.47545	0.00571289
TTHERM_00638870	1392	1199.27	210	1.35082
TTHERM_00638880	1782	1589.27	64	0.310654
TTHERM_00638900	1881	1688.27	78	0.356408
TTHERM_00638902	2310	2117.27	5.01113	0.018258
TTHERM_00639920	7788	7595.27	1596.99	1.62201
TTHERM_00639930	990	797.265	11	0.106435
TTHERM_00639940	450	259.677	5.20428	0.154604
TTHERM_00639950	1047	854.265	32	0.288969
TTHERM_00639959	2061	1868.27	5	0.0206455
TTHERM_00639965	498	306.595	0	0
TTHERM_00639970	276	101.268	3	0.22853
TTHERM_00639980	1047	854.265	44	0.397332
TTHERM_00639981	1395	1202.27	23	0.147578
TTHERM_00640000	1902	1709.27	262	1.18246
TTHERM_00640020	927	734.265	10	0.105061
TTHERM_00640030	510	318.439	1768	42.8302
TTHERM_00640040	1482	1289.27	70	0.418841
TTHERM_00640050	4374	4181.27	581	1.07192
TTHERM_00640060	2064	1871.27	1.22916	0.0050672
TTHERM_00640069	441	250.998	2	0.0614686
TTHERM_00640080	2352	2159.27	4.77084	0.0170444
TTHERM_00640091	1389	1196.27	62	0.399814
TTHERM_00641070	2382	2189.27	10	0.0352367
TTHERM_00641080	2865	2672.27	732	2.11312
TTHERM_00641090	2277	2084.27	286	1.05854
TTHERM_00641100	1260	1067.27	1728	12.4901
TTHERM_00641110	2328	2135.27	1085	3.91987
TTHERM_00641119	429	239.345	3453	111.293
TTHERM_00641120	672	479.4	3069	49.3847
TTHERM_00641130	2655	2462.27	49	0.153516
TTHERM_00641140	3021	2828.27	298	0.812811
TTHERM_00641150	1026	833.265	96976	897.789
TTHERM_00641160	2670	2477.27	123	0.383024
TTHERM_00641170	5760	5567.27	1179	1.63367
TTHERM_00641180	273	98.7719	2	0.156203
TTHERM_00641200	5100	4907.27	2556	4.01805
TTHERM_00641210	1917	1724.27	3316	14.8356
TTHERM_00641220	987	794.265	109	1.05865
TTHERM_00641230	1194	1001.27	2487	19.1611
TTHERM_00641240	828	635.265	43901	533.105
TTHERM_00641250	582	389.83	17746	351.171
TTHERM_00641260	1641	1448.27	99	0.527328
TTHERM_00641270	9468	9275.27	238	0.197945
TTHERM_00641280	1458	1265.27	1	0.00609694
TTHERM_00641300	174	31.1006	6	1.48825
TTHERM_00641310	486	294.837	0	0
TTHERM_00641320	7509	7316.27	15	0.015816
TTHERM_00641340	1074	881.265	94	0.822839
TTHERM_00641369	5565	5372.27	101	0.14503
TTHERM_00641370	903	710.265	0	0
TTHERM_00642380	696	503.376	70	1.07275
TTHERM_00643380	4089	3896.27	16	0.0316785
TTHERM_00643400	1485	1292.27	0	0
TTHERM_00643405	402	213.74	0	0
TTHERM_00643408	363	177.056	0	0
TTHERM_00643410	1449	1256.27	1	0.00614062
TTHERM_00643420	681	488.376	0	0
TTHERM_00643459	303	123.847	0	0
TTHERM_00643460	1161	968.265	0	0
TTHERM_00643470	1593	1400.27	27	0.148747
TTHERM_00643480	2088	1895.27	11	0.044773
TTHERM_00643490	900	707.265	183	1.99601
TTHERM_00643500	1590	1397.27	71	0.391988
TTHERM_00643509	1125	932.265	439	3.63261
TTHERM_00643510	1692	1499.27	349	1.79573
TTHERM_00643520	933	740.265	70	0.729464
TTHERM_00643530	1524	1331.27	1631	9.45111
TTHERM_00643540	774	581.297	325	4.31299
TTHERM_00643542	348	163.451	2	0.0943922
TTHERM_00643550	3672	3479.27	3962	8.78457
TTHERM_00643559	585	392.811	0	0
TTHERM_00643560	480	288.895	312	8.3312
TTHERM_00643580	2562	2369.27	1324	4.3109
TTHERM_00644590	1980	1787.27	516	2.22717
TTHERM_00644600	2196	2003.27	927	3.56973
TTHERM_00644610	792	599.297	3193	41.1008
TTHERM_00644629	756	563.297	24	0.328675
TTHERM_00644630	2034	1841.27	98	0.410585
TTHERM_00644640	618	425.645	2347	42.5362
TTHERM_00644650	615	422.645	982	17.9238
TTHERM_00644660	2178	1985.27	120	0.46629
TTHERM_00644670	1371	1178.27	35	0.229149
TTHERM_00644675	519	327.39	0	0
TTHERM_00644680	5220	5027.27	123	0.188741
TTHERM_00644690	2223	2030.27	768	2.91811
TTHERM_00644710	1737	1544.27	657	3.28199
TTHERM_00644720	420	230.842	7	0.233925
TTHERM_00644730	909	716.265	370	3.98494
TTHERM_00644759	549	356.981	0	0
TTHERM_00644758	204	48.6687	0	0
TTHERM_00644760	1167	974.265	1	0.00791801
TTHERM_00644770	900	707.265	5	0.0545357
TTHERM_00644775	654	461.424	0	0
TTHERM_00644779	1620	1427.27	21	0.113503
TTHERM_00644780	1152	959.265	2	0.0160837
TTHERM_01324740	1620	1427.27	66	0.356724
TTHERM_01325740	996	803.265	42	0.403352
TTHERM_01325750	1158	965.265	5	0.0399592
TTHERM_01325760	1815	1622.27	107	0.50881
TTHERM_01325770	7818	7625.27	66	0.0667702
TTHERM_01325773	1083	890.265	34	0.294614
TTHERM_01325790	5247	5054.27	0	0
TTHERM_01325791	318	136.783	0	0
TTHERM_01325792	333	150.03	37	1.90247
TTHERM_00310930	2850	2657.27	11	0.0319339
TTHERM_00310920	1710	1517.27	221	1.12363
TTHERM_00310910	1188	995.265	374	2.89885
TTHERM_00310900	666	473.4	382	6.22484
TTHERM_00310890	1824	1631.27	526	2.48745
TTHERM_00310880	381	193.919	12194	485.087
TTHERM_00310870	6450	6257.27	872	1.07504
TTHERM_00310869	915	722.265	121	1.29236
TTHERM_00310845	579	386.83	1375	27.4205
TTHERM_00310820	1008	815.265	1452	13.7392
TTHERM_00310810	4608	4415.27	113	0.197431
TTHERM_00310811	129	13.4376	1	0.57408
TTHERM_00310812	342	158.11	7	0.341533
TTHERM_00310809	603	410.75	2	0.0375617
TTHERM_00310808	159	23.4469	0	0
TTHERM_00310807	177	32.6779	0	0
TTHERM_00310790	5919	5726.27	17	0.0229019
TTHERM_00310780	4677	4484.27	17	0.029245
TTHERM_00310770	5715	5522.27	17	0.0237479
TTHERM_00310765	1815	1622.27	12	0.0570628
TTHERM_00310760	939	746.265	1111	11.4846
TTHERM_00310750	894	701.265	154	1.69407
TTHERM_00310740	846	653.265	6791	80.1932
TTHERM_00310730	252	82.3255	0	0
TTHERM_00310720	2961	2768.27	2038	5.67924
TTHERM_00310700	414	225.118	0	0
TTHERM_00310690	1869	1676.27	4	0.0184082
TTHERM_00310670	1998	1805.27	699	2.98696
TTHERM_00310660	1953	1760.27	1059	4.641
TTHERM_00310650	396	207.965	35	1.29829
TTHERM_00310640	1362	1169.27	5096	33.6209
TTHERM_00310630	333	150.03	0	0
TTHERM_00310590	4116	3923.27	20	0.0393256
TTHERM_00310580	1089	896.265	2699	23.2306
TTHERM_00310579	2106	1913.27	250	1.00799
TTHERM_00310560	387	199.638	15047	581.434
TTHERM_00310540	531	339.24	15414	350.511
TTHERM_00310530	1242	1049.27	1581	11.6236
TTHERM_00310520	2181	1988.27	634	2.45985
TTHERM_00310510	2343	2150.27	15	0.0538137
TTHERM_00310505	1749	1556.27	356	1.76466
TTHERM_00310500	6213	6020.27	1168	1.49665
TTHERM_00310490	5604	5411.27	585	0.83397
TTHERM_00310470	1182	989.265	4556	35.5275
TTHERM_00310460	630	437.581	37	0.652283
TTHERM_00310440	4722	4529.27	1119	1.90588
TTHERM_00310420	4677	4484.27	91	0.156547
TTHERM_00310410	534	342.155	4	0.0901842
TTHERM_00310400	3219	3026.27	472	1.20317
TTHERM_00310399	1806	1613.27	83	0.396886
TTHERM_00310380	639	446.537	115	1.98671
TTHERM_00310370	1677	1484.27	1013	5.26492
TTHERM_00310360	591	398.791	152	2.9403
TTHERM_00310350	1893	1700.27	241	1.09344
TTHERM_00310340	3429	3236.27	731	1.74248
TTHERM_00310339	423	233.596	1888	62.3492
TTHERM_00310320	2841	2648.27	688	2.00411
TTHERM_00310310	837	644.265	332	3.97527
TTHERM_00310300	660	467.4	1	0.0165046
TTHERM_00310290	660	467.4	0	0
TTHERM_00310280	666	473.4	2	0.0325908
TTHERM_00310270	564	371.926	8	0.165931
TTHERM_00310250	864	671.265	2231	25.6389
TTHERM_00310245	465	274.262	454	12.7698
TTHERM_00310240	1725	1532.27	1357	6.83187
TTHERM_00310230	1347	1154.27	3706	24.7681
TTHERM_00310220	1218	1025.27	615	4.62735
TTHERM_00310210	1602	1409.27	96	0.525499
TTHERM_00310205	1455	1262.27	49	0.29946
TTHERM_00310200	216	56.4278	695	95.0135
TTHERM_00310195	1137	944.265	255	2.08324
TTHERM_00310190	1416	1223.27	583	3.67656
TTHERM_00310189	1710	1517.27	46	0.233878
TTHERM_00310180	1941	1748.27	5	0.0220626
TTHERM_00310179	2196	2003.27	135	0.519863
TTHERM_00310160	2166	1973.27	13	0.050822
TTHERM_00310159	327	144.739	0	0
TTHERM_00310130	1932	1739.27	8157	36.1791
TTHERM_00310105	561	368.926	0	0
TTHERM_00310110	2778	2585.27	6448	19.2404
TTHERM_00310106	5934	5741.27	102	0.137052
TTHERM_00310060	7554	7361.27	21	0.022007
TTHERM_00310059	2697	2504.27	24	0.0739306
TTHERM_00310058	7722	7529.27	60	0.0614741
TTHERM_00310020	2862	2669.27	0	0
TTHERM_00310019	2829	2636.27	5	0.014631
TTHERM_00310010	1104	911.265	57	0.482529
TTHERM_00310008	1230	1037.27	2	0.0148742
TTHERM_00310000	411	222.243	0	0
TTHERM_00309990	5070	4877.27	251	0.397
TTHERM_00309970	3927	3734.27	0	0
TTHERM_00309969	2553	2360.27	0	0
TTHERM_00309950	2112	1919.27	428	1.72029
TTHERM_00309940	1491	1298.27	2227	13.2328
TTHERM_00309930	3255	3062.27	1	0.00251913
TTHERM_00309920	888	695.265	0	0
TTHERM_00309910	5163	4970.27	226	0.35077
TTHERM_00309905	834	641.265	290	3.48862
TTHERM_00309900	6144	5951.27	344	0.445905
TTHERM_00309890	3090	2897.27	2604	6.9334
TTHERM_00309880	6615	6422.27	294	0.353145
TTHERM_00309875	3600	3407.27	1	0.00226406
TTHERM_00309870	3009	2816.27	1260	3.45136
TTHERM_00309860	618	425.645	43	0.779317
TTHERM_00309850	312	131.572	0	0
TTHERM_00309840	3282	3089.27	121	0.302151
TTHERM_00309830	1113	920.265	37	0.310157
TTHERM_00308825	3807	3614.27	0	0
TTHERM_00307820	2604	2411.27	2352	7.52464
TTHERM_00307810	2745	2552.27	477	1.44174
TTHERM_00307790	4281	4088.27	788	1.4869
TTHERM_00307780	4137	3944.27	454	0.887939
TTHERM_00307770	1332	1139.27	868	5.87744
TTHERM_00307769	672	479.4	2855	45.9411
TTHERM_00307768	375	188.26	75	3.07324
TTHERM_00307720	579	386.83	4	0.0797688
TTHERM_00307710	429	239.345	830	26.7515
TTHERM_00307700	1125	932.265	539	4.46008
TTHERM_00307690	1440	1247.27	1151	7.11885
TTHERM_00307680	1338	1145.27	110	0.740935
TTHERM_00307629	753	560.297	223	3.07029
TTHERM_00307578	615	422.645	0	0
TTHERM_00307660	1227	1034.27	797	5.94456
TTHERM_00307650	2175	1982.27	1662	6.46789
TTHERM_00307640	4809	4616.27	225	0.375998
TTHERM_00307630	2244	2051.27	133	0.500177
TTHERM_00305651	3837	3644.27	58	0.122775
TTHERM_00305641	1641	1448.27	325	1.73113
TTHERM_00305630	3723	3530.27	2087	4.56046
TTHERM_00305620	2340	2147.27	141	0.506555
TTHERM_00305600	5373	5180.27	478	0.711819
TTHERM_00305590	1008	815.265	3735	35.3415
TTHERM_00305580	1599	1406.27	136	0.746045
TTHERM_00305575	162	24.9225	0	0
TTHERM_00305570	2604	2411.27	236	0.755024
TTHERM_00305510	1509	1316.27	342	2.00436
TTHERM_00305500	6189	5996.27	1596	2.05327
TTHERM_00305480	2241	2048.27	3485	13.1253
TTHERM_00305460	2379	2186.27	10	0.035285
TTHERM_00305450	1710	1517.27	29	0.147445
TTHERM_00305445	627	434.581	47	0.834296
TTHERM_00305440	2550	2357.27	23	0.0752684
TTHERM_00305430	3507	3314.27	110	0.256035
TTHERM_00305420	1587	1394.27	449	2.48425
TTHERM_00305410	2808	2615.27	1216	3.58683
TTHERM_00305400	7461	7268.27	1796	1.9062
TTHERM_00305390	5022	4829.27	14	0.0223635
TTHERM_00304370	2208	2015.27	569	2.17808
TTHERM_00304360	4071	3878.27	28	0.0556947
TTHERM_00304358	5454	5261.27	19	0.0278585
TTHERM_00304359	483	291.866	13718	362.577
TTHERM_00304350	558	365.962	1715	36.1511
TTHERM_00304340	1419	1226.27	322	2.02565
TTHERM_00304330	3162	2969.27	547	1.42112
TTHERM_00304325	6831	6638.27	4395	5.10738
TTHERM_00304320	6795	6602.27	1223	1.42898
TTHERM_00304315	6861	6668.27	6089	7.04412
TTHERM_00304310	1767	1574.27	100	0.490022
TTHERM_00304275	4182	3989.27	21	0.0406088
TTHERM_00304270	4047	3854.27	68	0.136101
TTHERM_00304260	1314	1121.27	30	0.206398
TTHERM_00304243	4023	3830.27	16	0.0322244
TTHERM_00304240	3879	3686.27	1053	2.20361
TTHERM_00304220	7623	7430.27	609	0.632276
TTHERM_00304210	4179	3986.27	610	1.18048
TTHERM_00304200	774	581.297	163	2.16313
TTHERM_00304190	2667	2474.27	31	0.0966516
TTHERM_00304180	756	563.297	3155	43.2071
TTHERM_00304170	3795	3602.27	2192	4.69417
TTHERM_00304160	654	461.424	340	5.68424
TTHERM_00304150	1056	863.265	1189	10.6251
TTHERM_00304145	453	262.612	7	0.205626
TTHERM_00304140	510	318.439	0	0
TTHERM_00304135	927	734.265	1	0.0105061
TTHERM_00304130	486	294.837	1958	51.23
TTHERM_00304125	2193	2000.27	22	0.0848455
TTHERM_00304128	402	213.74	6	0.21655
TTHERM_00304120	546	354.016	293	6.38467
TTHERM_01027740	1113	920.265	164	1.37475
TTHERM_01027730	567	374.926	746	15.3493
TTHERM_01027729	318	136.783	0	0
TTHERM_01027720	3519	3326.27	217	0.503265
TTHERM_01027719	1446	1253.27	2097	12.9077
TTHERM_01027700	3534	3341.27	161	0.371714
TTHERM_01027690	2115	1922.27	383	1.53702
TTHERM_01027680	2340	2147.27	160	0.574815
TTHERM_01027670	12708	12515.3	1887	1.16312
TTHERM_01027660	1149	956.265	1815	14.6417
TTHERM_01027650	1161	968.265	232	1.84836
TTHERM_01027640	3588	3395.27	381	0.865655
TTHERM_01027630	4839	4646.27	398	0.660804
TTHERM_01027620	3558	3365.27	102	0.233816
