target_id	length	eff_length	est_counts	tpm
TTHERM_00161370	1704	1513.29	230	1.4666
TTHERM_00161340	4080	3889.29	411	1.01972
TTHERM_00161330	3186	2995.29	41	0.132085
TTHERM_00161297	282	107.217	119	10.71
TTHERM_00161298	1368	1177.29	138	1.13111
TTHERM_00161299	570	379.662	4	0.101665
TTHERM_00161300	5406	5215.29	53	0.098063
TTHERM_00161290	2874	2683.29	127	0.456713
TTHERM_00161279	2964	2773.29	186	0.64718
TTHERM_00161280	2985	2794.29	178	0.61469
TTHERM_00161270	648	457.416	866	18.269
TTHERM_00161260	1359	1168.29	3753	30.9981
TTHERM_00161250	1353	1162.29	12570	104.359
TTHERM_00161230	2577	2386.29	1034	4.18124
TTHERM_00161220	2370	2179.29	263	1.16452
TTHERM_00161210	519	329.087	7733	226.749
TTHERM_00161200	270	97.4625	23035	2280.65
TTHERM_00161180	1272	1081.29	3030	27.0401
TTHERM_00161170	633	442.446	884	19.2797
TTHERM_00161160	1206	1015.29	33	0.31364
TTHERM_00161150	1272	1081.29	126	1.12444
TTHERM_00161140	1257	1066.29	172	1.55654
TTHERM_00161130	975	784.291	90631	1115.08
TTHERM_00161120	2424	2233.29	190	0.820949
TTHERM_00161110	1659	1468.29	124	0.814924
TTHERM_00161100	3477	3286.29	223	0.654797
TTHERM_00161090	1590	1399.29	420	2.89634
TTHERM_00161070	1212	1021.29	1860	17.574
TTHERM_00161060	381	195.473	98410	4858.04
TTHERM_00161050	1527	1336.29	3954	28.5525
TTHERM_00161029	1785	1594.29	59	0.357102
TTHERM_00161030	1686	1495.29	323	2.08442
TTHERM_00161031	426	238.172	0	0
TTHERM_00160999	456	267.117	86014	3107.24
TTHERM_00161000	369	184.155	12058	631.828
TTHERM_00160990	2208	2017.29	2761	13.207
TTHERM_00160980	2232	2041.29	176	0.831985
TTHERM_00160970	2679	2488.29	150	0.581698
TTHERM_00160960	924	733.291	12223	160.846
TTHERM_00160950	3513	3322.29	450	1.30702
TTHERM_00160930	1521	1330.29	280	2.03104
TTHERM_00160920	2745	2554.29	40	0.151111
TTHERM_00160910	528	337.932	223	6.36771
TTHERM_00160868	570	379.662	132	3.35494
TTHERM_00160869	852	661.291	2106	30.7308
TTHERM_00160870	4725	4534.29	27	0.0574595
TTHERM_00160860	3444	3253.29	565	1.67584
TTHERM_00160849	1848	1657.29	661	3.84867
TTHERM_00160850	3318	3127.29	26	0.0802256
TTHERM_00160840	876	685.291	305	4.2947
TTHERM_00160830	3207	3016.29	215	0.687817
TTHERM_00160820	1203	1012.29	72	0.686333
TTHERM_00160810	1179	988.291	2067	20.182
TTHERM_00160799	372	186.941	0	0
TTHERM_00160800	1179	988.291	3	0.0292917
TTHERM_00160795	360	175.922	0	0
TTHERM_00160790	1230	1039.29	1205	11.1881
TTHERM_00160780	3924	3733.29	89	0.230041
TTHERM_00160775	468	278.871	2	0.0692045
TTHERM_00160770	753	562.35	40377	692.844
TTHERM_00160769	300	122.347	1578	124.458
TTHERM_00160760	750	559.35	16	0.276022
TTHERM_00160750	744	553.35	6481	113.019
TTHERM_00160740	1845	1654.29	23	0.13416
TTHERM_00160719	1038	847.291	106	1.20721
TTHERM_00160720	3192	3001.29	2757	8.86413
TTHERM_00160710	2085	1894.29	1225	6.24018
TTHERM_00160700	1791	1600.29	730	4.40181
TTHERM_00160690	309	130.109	4737	351.321
TTHERM_00160680	1866	1675.29	3959	22.8036
TTHERM_00160670	1803	1612.29	2710	16.2194
TTHERM_00160660	1095	904.291	289	3.08388
TTHERM_00160650	945	754.291	27	0.345408
TTHERM_00160640	939	748.291	9	0.116059
TTHERM_00160630	897	706.291	7	0.0956362
TTHERM_00160620	1197	1006.29	351	3.36582
TTHERM_00160610	1842	1651.29	91	0.531772
TTHERM_00160603	1677	1486.29	25	0.162309
TTHERM_00160600	2538	2347.29	4	0.0164437
TTHERM_00160595	2187	1996.29	12	0.058005
TTHERM_00160590	2484	2293.29	2	0.00841547
TTHERM_00160580	2853	2662.29	140	0.507435
TTHERM_00160559	3579	3388.29	436	1.24169
TTHERM_00160560	801	610.311	92	1.4546
TTHERM_00160550	6921	6730.29	1546	2.21658
TTHERM_00160539	636	445.416	6	0.129985
TTHERM_00160540	630	439.446	1	0.0219585
TTHERM_00158528	624	433.46	0	0
TTHERM_00158529	639	448.416	9	0.193673
TTHERM_00158530	741	550.35	2	0.035067
TTHERM_00158525	126	13.2263	0	0
TTHERM_00188520	2121	1930.29	314452	1571.95
TTHERM_00158510	1860	1669.29	66	0.381522
TTHERM_00158500	2022	1831.29	25	0.131732
TTHERM_00158490	1479	1288.29	240	1.79765
TTHERM_00158480	1791	1600.29	397	2.39386
TTHERM_00158459	2130	1939.29	138	0.686663
TTHERM_00158460	2937	2746.29	130	0.456777
TTHERM_00158450	1770	1579.29	642	3.92266
TTHERM_00158440	1008	817.291	8	0.0944542
TTHERM_00158430	3966	3775.29	80	0.204478
TTHERM_00158420	3816	3625.29	844	2.2465
TTHERM_00158388	114	13.3582	0	0
TTHERM_00158389	1242	1051.29	111	1.01884
TTHERM_00158390	342	159.364	270	16.3486
TTHERM_00158380	4938	4747.29	101	0.205297
TTHERM_00158370	1821	1630.29	1183	7.00208
TTHERM_00158368	543	352.771	21	0.574426
TTHERM_00158360	519	329.087	2398	70.3147
TTHERM_00158340	5007	4816.29	382	0.765347
TTHERM_00158330	3495	3304.29	2	0.00584063
TTHERM_00158320	3546	3355.29	1222	3.51438
TTHERM_00158310	2364	2173.29	20	0.0888014
TTHERM_00158289	1173	982.291	19	0.186647
TTHERM_00158290	1887	1696.29	268	1.52455
TTHERM_00158280	750	559.35	312	5.38244
TTHERM_00158270	459	270.037	1759	62.8566
TTHERM_00158260	7560	7369.29	271	0.354855
TTHERM_00158239	1482	1291.29	17	0.127038
TTHERM_00158240	3414	3223.29	364	1.08971
TTHERM_00158230	798	607.311	489	7.76972
TTHERM_00158220	4968	4777.29	124	0.250465
TTHERM_00158210	759	568.35	4724	80.2051
TTHERM_00158200	690	499.368	42	0.81159
TTHERM_00158190	1398	1207.29	2744	21.9321
TTHERM_00158180	2463	2272.29	480	2.03838
TTHERM_00158170	1263	1072.29	64	0.575937
TTHERM_00158160	2076	1885.29	55	0.281509
TTHERM_00158150	2292	2101.29	222	1.01947
TTHERM_00158148	1245	1054.29	0	0
TTHERM_00158140	1254	1063.29	1	0.00907519
TTHERM_00158120	594	403.557	0	0
TTHERM_00158110	1218	1027.29	0	0
TTHERM_00158100	702	511.368	0	0
TTHERM_00158080	1086	895.291	0	0
TTHERM_00158075	378	192.644	0	0
TTHERM_00108060	411	223.848	0	0
TTHERM_00158049	1854	1663.29	258	1.49678
TTHERM_00158050	1947	1756.29	885	4.86244
TTHERM_00158040	558	367.699	25286	663.583
TTHERM_00158019	2352	2161.29	11	0.0491119
TTHERM_00158020	1326	1135.29	3255	27.6663
TTHERM_00158010	1038	847.291	2	0.0227775
TTHERM_00158005	363	178.662	0	0
TTHERM_00158000	678	487.384	10598	209.826
TTHERM_00157980	1008	817.291	216	2.55026
TTHERM_00157959	1746	1555.29	618	3.83429
TTHERM_00157960	291	114.695	35	2.94463
TTHERM_00157950	4629	4438.29	1034	2.24808
TTHERM_00157929	1524	1333.29	3178	23.0005
TTHERM_00157930	2475	2284.29	623	2.63175
TTHERM_00157910	1734	1543.29	24	0.150062
TTHERM_00157889	1473	1282.29	4935	37.1371
TTHERM_00157890	5247	5056.29	736	1.4046
TTHERM_00157885	1353	1162.29	0	0
TTHERM_00157880	942	751.291	243	3.12109
TTHERM_00157849	10104	9913.29	173	0.168398
TTHERM_00157850	7101	6910.29	186	0.259731
TTHERM_00157830	1278	1087.29	167	1.4821
TTHERM_00157809	1569	1378.29	1277	8.94042
TTHERM_00157810	591	400.571	7022	169.157
TTHERM_00157800	1458	1267.29	1079	8.21586
TTHERM_00157789	720	529.368	97	1.76816
TTHERM_00157790	2481	2290.29	251	1.05753
TTHERM_00156767	237	72.1879	0	0
TTHERM_00156768	648	457.416	0	0
TTHERM_00156769	438	249.724	0	0
TTHERM_00156770	1779	1588.29	0	0
TTHERM_00156760	954	763.291	62	0.783808
TTHERM_00156719	1059	868.291	2922	32.473
TTHERM_00156718	327	145.876	211	13.9574
TTHERM_00156699	501	311.28	0	0
TTHERM_00156700	918	727.291	807	10.7071
TTHERM_00156690	8112	7921.29	176	0.2144
TTHERM_00156680	1488	1297.29	41	0.304968
TTHERM_00156670	1503	1312.29	71	0.522079
TTHERM_00156669	1476	1285.29	82	0.615631
TTHERM_00156660	1434	1243.29	11756	91.242
TTHERM_00156650	1707	1516.29	14	0.089095
TTHERM_00155640	1302	1111.29	1596	13.8584
TTHERM_00155630	1905	1714.29	45	0.2533
TTHERM_00155610	393	206.827	18	0.839796
TTHERM_00155600	1101	910.291	19207	203.604
TTHERM_00155590	2013	1822.29	1598	8.46188
TTHERM_00155580	2979	2788.29	3013	10.4272
TTHERM_00155570	4842	4651.29	1	0.0020746
TTHERM_00155560	291	114.695	0	0
TTHERM_00155550	5016	4825.29	6	0.0119987
TTHERM_00155540	432	243.898	0	0
TTHERM_00155530	1230	1039.29	0	0
TTHERM_00155520	1311	1120.29	1	0.00861345
TTHERM_00155510	324	143.219	135	9.09582
TTHERM_00155480	720	529.368	1720	31.353
TTHERM_00155470	915	724.291	2	0.0266456
TTHERM_00155460	1425	1234.29	1447	11.3125
TTHERM_00155450	570	379.662	2	0.0508324
TTHERM_00155440	1512	1321.29	6258	45.703
TTHERM_00155430	1512	1321.29	228	1.66511
TTHERM_00155420	1809	1618.29	1	0.00596281
TTHERM_00155399	3144	2953.29	185	0.604468
TTHERM_00155400	1236	1045.29	1207	11.1424
TTHERM_00155380	1479	1288.29	735	5.5053
TTHERM_00155370	1725	1534.29	339	2.13206
TTHERM_00155360	1146	955.291	2571	25.9701
TTHERM_00155350	1122	931.291	613	6.3516
TTHERM_00155340	1725	1534.29	130	0.817605
TTHERM_00155330	1416	1225.29	2703	21.287
TTHERM_00155320	702	511.368	2912	54.9497
TTHERM_00155310	681	490.384	128	2.51873
TTHERM_00155311	378	192.644	0	0
TTHERM_00155299	3189	2998.29	192	0.617924
TTHERM_00155300	8679	8488.29	330	0.375147
TTHERM_00155290	4263	4072.29	1098	2.60178
TTHERM_00155280	3825	3634.29	3	0.00796543
TTHERM_00155253	912	721.291	5	0.066891
TTHERM_00155254	2928	2737.29	6	0.0211513
TTHERM_00155256	819	628.291	0	0
TTHERM_00155255	5019	4828.29	4	0.00799419
TTHERM_00155257	531	340.875	1	0.0283082
TTHERM_00155258	4761	4570.29	9	0.0190023
TTHERM_00155261	4605	4414.29	151	0.330083
TTHERM_00155259	5049	4858.29	171	0.339641
TTHERM_00155260	10596	10405.3	2247	2.0838
TTHERM_00155240	7998	7807.29	2	0.00247194
TTHERM_00155250	459	270.037	0	0
TTHERM_00155245	10626	10435.3	6	0.00554823
TTHERM_00155272	1389	1198.29	0	0
TTHERM_01419330	3462	3271.29	3.01105	0.0088819
TTHERM_00638868	10287	10096.3	6	0.00573452
TTHERM_00638870	1392	1201.29	98.989	0.795145
TTHERM_00638880	1782	1591.29	43	0.260751
TTHERM_00638900	1881	1690.29	44	0.251188
TTHERM_00638902	2310	2119.29	2.00554	0.00913164
TTHERM_00639920	7788	7597.29	1289.99	1.63846
TTHERM_00639930	990	799.291	1	0.0120727
TTHERM_00639940	450	261.348	0	0
TTHERM_00639950	1047	856.291	12	0.135228
TTHERM_00639959	2061	1870.29	4	0.0206376
TTHERM_00639965	498	308.342	0	0
TTHERM_00639970	276	102.387	0	0
TTHERM_00639980	1047	856.291	3	0.0338071
TTHERM_00639981	1395	1204.29	1	0.00801265
TTHERM_00640000	1902	1711.29	134	0.755594
TTHERM_00640020	927	736.291	3	0.0393169
TTHERM_00640030	510	320.195	676	20.3723
TTHERM_00640040	1482	1291.29	70	0.523096
TTHERM_00640050	4374	4183.29	455	1.04954
TTHERM_00640060	2064	1873.29	2.15204	0.0110854
TTHERM_00640069	441	252.649	1	0.0381936
TTHERM_00640080	2352	2161.29	13.848	0.0618273
TTHERM_00640091	1389	1198.29	21	0.169108
TTHERM_00641070	2382	2191.29	8	0.0352288
TTHERM_00641080	2865	2674.29	501	1.80774
TTHERM_00641090	2277	2086.29	111	0.5134
TTHERM_00641100	1260	1069.29	1474	13.3018
TTHERM_00641110	2328	2137.29	927	4.18527
TTHERM_00641119	429	240.987	1843	73.797
TTHERM_00641120	672	481.384	1509	30.2486
TTHERM_00641130	2655	2464.29	30	0.117473
TTHERM_00641140	3021	2830.29	360	1.22738
TTHERM_00641150	1026	835.291	69555	803.523
TTHERM_00641160	2670	2479.29	30	0.116762
TTHERM_00641170	5760	5569.29	824	1.42769
TTHERM_00641180	273	99.9436	0	0
TTHERM_00641200	5100	4909.29	2113	4.15325
TTHERM_00641210	1917	1726.29	2127	11.8894
TTHERM_00641220	987	796.291	54	0.65438
TTHERM_00641230	1194	1003.29	697	6.70369
TTHERM_00641240	828	637.291	44644	675.979
TTHERM_00641250	582	391.61	16715	411.87
TTHERM_00641260	1641	1450.29	10	0.0665354
TTHERM_00641270	9468	9277.29	189	0.196584
TTHERM_00641280	1458	1267.29	2	0.0152287
TTHERM_00641300	174	31.447	0	0
TTHERM_00641310	486	296.534	0	0
TTHERM_00641320	7509	7318.29	6	0.00791132
TTHERM_00641340	1074	883.291	9	0.0983211
TTHERM_00641369	5565	5374.29	40	0.0718202
TTHERM_00641370	903	712.291	0	0
TTHERM_00642380	696	505.368	35	0.668295
TTHERM_00643380	4089	3898.29	5	0.0123767
TTHERM_00643400	1485	1294.29	1	0.00745548
TTHERM_00643405	402	215.293	0	0
TTHERM_00643408	363	178.662	0	0
TTHERM_00643410	1449	1258.29	0	0
TTHERM_00643420	681	490.384	0	0
TTHERM_00643459	303	124.901	0	0
TTHERM_00643460	1161	970.291	0	0
TTHERM_00643470	1593	1402.29	23	0.15827
TTHERM_00643480	2088	1897.29	6	0.0305158
TTHERM_00643490	900	709.291	320	4.35345
TTHERM_00643500	1590	1399.29	63	0.43445
TTHERM_00643509	1125	934.291	239	2.46845
TTHERM_00643510	1692	1501.29	236	1.51689
TTHERM_00643520	933	742.291	36	0.46799
TTHERM_00643530	1524	1333.29	1009	7.30254
TTHERM_00643540	774	583.311	220	3.6394
TTHERM_00643542	348	164.873	0	0
TTHERM_00643550	3672	3481.29	4386	12.1573
TTHERM_00643559	585	394.597	0	0
TTHERM_00643560	480	290.662	271	8.99681
TTHERM_00643580	2562	2371.29	526	2.14047
TTHERM_00644590	1980	1789.29	339	1.82821
TTHERM_00644600	2196	2005.29	745	3.58498
TTHERM_00644610	792	601.311	2524	40.504
TTHERM_00644629	756	565.35	11	0.187751
TTHERM_00644630	2034	1843.29	46	0.240808
TTHERM_00644640	618	427.46	336	7.58493
TTHERM_00644650	615	424.474	159	3.61454
TTHERM_00644660	2178	1987.29	54	0.262204
TTHERM_00644670	1371	1180.29	7	0.0572291
TTHERM_00644675	519	329.087	0	0
TTHERM_00644680	5220	5029.29	50	0.0959336
TTHERM_00644690	2223	2032.29	370	1.7568
TTHERM_00644710	1737	1546.29	278	1.73485
TTHERM_00644720	420	232.441	2	0.0830281
TTHERM_00644730	909	718.291	116	1.55835
TTHERM_00644759	549	358.759	0	0
TTHERM_00644758	204	49.2466	0	0
TTHERM_00644760	1167	976.291	14	0.138375
TTHERM_00644770	900	709.291	3	0.0408136
TTHERM_00644775	654	463.416	0	0
TTHERM_00644779	1620	1429.29	7.58333	0.0511973
TTHERM_00644780	1152	961.291	26	0.260991
TTHERM_01324740	1620	1429.29	31.4167	0.212103
TTHERM_01325740	996	805.291	4	0.0479308
TTHERM_01325750	1158	967.291	29	0.2893
TTHERM_01325760	1815	1624.29	29	0.172283
TTHERM_01325770	7818	7627.29	31	0.0392192
TTHERM_01325773	1083	892.291	12	0.129772
TTHERM_01325790	5247	5056.29	1	0.00190843
TTHERM_01325791	318	137.912	0	0
TTHERM_01325792	333	151.283	27	1.72219
TTHERM_00310930	2850	2659.29	4	0.0145145
TTHERM_00310920	1710	1519.29	181	1.1496
TTHERM_00310910	1188	997.291	174	1.68359
TTHERM_00310900	666	475.4	668	13.5589
TTHERM_00310890	1824	1633.29	286	1.6897
TTHERM_00310880	381	195.473	6182	305.176
TTHERM_00310870	6450	6259.29	659	1.01594
TTHERM_00310869	915	724.291	142	1.89183
TTHERM_00310845	579	388.636	442	10.9745
TTHERM_00310820	1008	817.291	1052	12.4207
TTHERM_00310810	4608	4417.29	96	0.209712
TTHERM_00310811	129	13.8201	1	0.698227
TTHERM_00310812	342	159.364	2	0.121101
TTHERM_00310809	603	412.543	0	0
TTHERM_00310808	159	23.9822	0	0
TTHERM_00310807	177	32.9941	0	0
TTHERM_00310790	5919	5728.29	9	0.0151609
TTHERM_00310780	4677	4486.29	20	0.043018
TTHERM_00310770	5715	5524.29	30	0.0524025
TTHERM_00310765	1815	1624.29	12	0.0712894
TTHERM_00310760	939	748.291	443	5.7127
TTHERM_00310750	894	703.291	51	0.69975
TTHERM_00310740	846	655.291	2334	34.3696
TTHERM_00310730	252	83.5217	0	0
TTHERM_00310720	2961	2770.29	2422	8.43639
TTHERM_00310700	414	226.749	0	0
TTHERM_00310690	1869	1678.29	2	0.0114993
TTHERM_00310670	1998	1807.29	651	3.47585
TTHERM_00310660	1953	1762.29	907	4.96635
TTHERM_00310650	396	209.594	16	0.736628
TTHERM_00310640	1362	1171.29	2446	20.1511
TTHERM_00310630	333	151.283	0	0
TTHERM_00310590	4116	3925.29	11	0.0270414
TTHERM_00310580	1089	898.291	2311	24.8251
TTHERM_00310579	2106	1915.29	285	1.43588
TTHERM_00310560	387	201.13	10621	509.56
TTHERM_00310540	531	340.875	10426	295.141
TTHERM_00310530	1242	1051.29	1057	9.70197
TTHERM_00310520	2181	1990.29	568	2.75384
TTHERM_00310510	2343	2152.29	1	0.00448339
TTHERM_00310505	1749	1558.29	287	1.77722
TTHERM_00310500	6213	6022.29	974	1.56065
TTHERM_00310490	5604	5413.29	617	1.09984
TTHERM_00310470	1182	991.291	3907	38.0321
TTHERM_00310460	630	439.446	6	0.131751
TTHERM_00310440	4722	4531.29	950	2.02306
TTHERM_00310420	4677	4486.29	44	0.0946396
TTHERM_00310410	534	343.852	5	0.140315
TTHERM_00310400	3219	3028.29	235	0.748821
TTHERM_00310399	1806	1615.29	65	0.388303
TTHERM_00310380	639	448.416	102	2.19496
TTHERM_00310370	1677	1486.29	582	3.77856
TTHERM_00310360	591	400.571	57	1.3731
TTHERM_00310350	1893	1702.29	155	0.878629
TTHERM_00310340	3429	3238.29	585	1.7432
TTHERM_00310339	423	235.3	1318	54.0508
TTHERM_00310320	2841	2650.29	575	2.09354
TTHERM_00310310	837	646.291	127	1.8962
TTHERM_00310300	660	469.416	0	0
TTHERM_00310290	660	469.416	0	0
TTHERM_00310280	666	475.4	3	0.0608933
TTHERM_00310270	564	373.674	2	0.0516469
TTHERM_00310250	864	673.291	1213	17.3846
TTHERM_00310245	465	275.945	124	4.33617
TTHERM_00310240	1725	1534.29	846	5.32072
TTHERM_00310230	1347	1156.29	2703	22.5573
TTHERM_00310220	1218	1027.29	554	5.20384
TTHERM_00310210	1602	1411.29	71	0.485456
TTHERM_00310205	1455	1264.29	11	0.0839563
TTHERM_00310200	216	57.0454	211	35.6919
TTHERM_00310195	1137	946.291	257	2.62069
TTHERM_00310190	1416	1225.29	205	1.61444
TTHERM_00310189	1710	1519.29	9	0.0571622
TTHERM_00310180	1941	1750.29	3	0.0165394
TTHERM_00310179	2196	2005.29	47	0.226166
TTHERM_00310160	2166	1975.29	1	0.00488514
TTHERM_00310159	327	145.876	0	0
TTHERM_00310130	1932	1741.29	9229	51.1436
TTHERM_00310105	561	370.674	0	0
TTHERM_00310110	2778	2587.29	9690	36.1398
TTHERM_00310106	5934	5743.29	64	0.107529
TTHERM_00310060	7554	7363.29	7	0.00917347
TTHERM_00310059	2697	2506.29	13	0.0500518
TTHERM_00310058	7722	7531.29	43	0.0550943
TTHERM_00310020	2862	2671.29	1	0.00361232
TTHERM_00310019	2829	2638.29	0	0
TTHERM_00310010	1104	913.291	23	0.243011
TTHERM_00310008	1230	1039.29	1	0.00928476
TTHERM_00310000	411	223.848	0	0
TTHERM_00309990	5070	4879.29	171	0.338179
TTHERM_00309970	3927	3736.29	1	0.00258266
TTHERM_00309969	2553	2362.29	0	0
TTHERM_00309950	2112	1921.29	184	0.924129
TTHERM_00309940	1491	1300.29	1623	12.0444
TTHERM_00309930	3255	3064.29	4	0.0125961
TTHERM_00309920	888	697.291	0	0
TTHERM_00309910	5163	4972.29	139	0.269753
TTHERM_00309905	834	643.291	402	6.03013
TTHERM_00309900	6144	5953.29	309	0.500852
TTHERM_00309890	3090	2899.29	3037	10.1079
TTHERM_00309880	6615	6424.29	201	0.301911
TTHERM_00309875	3600	3409.29	1	0.00283037
TTHERM_00309870	3009	2818.29	977	3.34516
TTHERM_00309860	618	427.46	38	0.857819
TTHERM_00309850	312	132.682	0	0
TTHERM_00309840	3282	3091.29	123	0.383948
TTHERM_00309830	1113	922.291	31	0.324341
TTHERM_00308825	3807	3616.29	0	0
TTHERM_00307820	2604	2413.29	1825	7.29728
TTHERM_00307810	2745	2554.29	285	1.07667
TTHERM_00307790	4281	4090.29	603	1.42256
TTHERM_00307780	4137	3946.29	184	0.449921
TTHERM_00307770	1332	1141.29	852	7.20362
TTHERM_00307769	672	481.384	4048	81.144
TTHERM_00307768	375	189.78	82	4.16937
TTHERM_00307720	579	388.636	0	0
TTHERM_00307710	429	240.987	414	16.5773
TTHERM_00307700	1125	934.291	299	3.08814
TTHERM_00307690	1440	1249.29	536	4.14008
TTHERM_00307680	1338	1147.29	92	0.773788
TTHERM_00307629	753	562.35	95	1.63014
TTHERM_00307578	615	424.474	0	0
TTHERM_00307660	1227	1036.29	605	5.63354
TTHERM_00307650	2175	1984.29	2215	10.7715
TTHERM_00307640	4809	4618.29	126	0.263267
TTHERM_00307630	2244	2053.29	109	0.512252
TTHERM_00305651	3837	3646.29	35	0.0926242
TTHERM_00305641	1641	1450.29	142	0.944802
TTHERM_00305630	3723	3532.29	1432	3.91196
TTHERM_00305620	2340	2149.29	117	0.525289
TTHERM_00305600	5373	5182.29	335	0.623779
TTHERM_00305590	1008	817.291	2412	28.4779
TTHERM_00305580	1599	1408.29	115	0.787976
TTHERM_00305575	162	25.3757	0	0
TTHERM_00305570	2604	2413.29	219	0.875673
TTHERM_00305510	1509	1318.29	121	0.88569
TTHERM_00305500	6189	5998.29	1212	1.94977
TTHERM_00305480	2241	2050.29	2192	10.3165
TTHERM_00305460	2379	2188.29	6	0.0264578
TTHERM_00305450	1710	1519.29	10	0.0635136
TTHERM_00305445	627	436.46	4	0.0884348
TTHERM_00305440	2550	2359.29	13	0.0531704
TTHERM_00305430	3507	3316.29	67	0.194953
TTHERM_00305420	1587	1396.29	202	1.39599
TTHERM_00305410	2808	2617.29	758	2.79463
TTHERM_00305400	7461	7270.29	1406	1.86613
TTHERM_00305390	5022	4831.29	19	0.0379488
TTHERM_00304370	2208	2017.29	389	1.86075
TTHERM_00304360	4071	3880.29	25	0.0621704
TTHERM_00304358	5454	5263.29	22	0.0403342
TTHERM_00304359	483	293.594	7084	232.83
TTHERM_00304350	558	367.699	931	24.4323
TTHERM_00304340	1419	1228.29	205	1.6105
TTHERM_00304330	3162	2971.29	380	1.23409
TTHERM_00304325	6831	6640.29	2968	4.31305
TTHERM_00304320	6795	6604.29	686	1.00232
TTHERM_00304315	6861	6670.29	7436	10.7573
TTHERM_00304310	1767	1576.29	68	0.416275
TTHERM_00304275	4182	3991.29	17	0.0411001
TTHERM_00304270	4047	3856.29	41	0.102594
TTHERM_00304260	1314	1123.29	9	0.077314
TTHERM_00304243	4023	3832.29	13	0.0327335
TTHERM_00304240	3879	3688.29	810	2.11918
TTHERM_00304220	7623	7432.29	384	0.498559
TTHERM_00304210	4179	3988.29	487	1.17828
TTHERM_00304200	774	583.311	83	1.37305
TTHERM_00304190	2667	2476.29	69	0.268878
TTHERM_00304180	756	565.35	1099	18.7581
TTHERM_00304170	3795	3604.29	2288	6.12553
TTHERM_00304160	654	463.416	274	5.70541
TTHERM_00304150	1056	865.291	1296	14.4528
TTHERM_00304145	453	264.26	4	0.146062
TTHERM_00304140	510	320.195	0	0
TTHERM_00304135	927	736.291	2	0.0262113
TTHERM_00304130	486	296.534	694	22.5835
TTHERM_00304125	2193	2002.29	8	0.0385541
TTHERM_00304128	402	215.293	4	0.179282
TTHERM_00304120	546	355.759	98	2.65814
TTHERM_01027740	1113	922.291	86	0.899784
TTHERM_01027730	567	376.674	1408	36.0698
TTHERM_01027729	318	137.912	3	0.209907
TTHERM_01027720	3519	3328.29	123	0.356608
TTHERM_01027719	1446	1255.29	1892	14.544
TTHERM_01027700	3534	3343.29	125	0.360781
TTHERM_01027690	2115	1924.29	315	1.5796
TTHERM_01027680	2340	2149.29	309	1.3873
TTHERM_01027670	12708	12517.3	1466	1.13014
TTHERM_01027660	1149	958.291	595	5.99139
TTHERM_01027650	1161	970.291	183	1.81994
TTHERM_01027640	3588	3397.29	302	0.857792
TTHERM_01027630	4839	4648.29	316	0.655996
TTHERM_01027620	3558	3367.29	47	0.134687
TTHERM_01027610	1824	1633.29	25812	152.499
TTHERM_01027600	3426	3235.29	62	0.184921
