target_id	length	eff_length	est_counts	tpm
TTHERM_00157809	1569	1375.92	1906	11.5856
TTHERM_00157810	591	398.266	6916	145.235
TTHERM_00157800	1458	1264.92	1338	8.84672
TTHERM_00157789	720	526.954	81	1.28559
TTHERM_00157790	2481	2287.92	439	1.60477
TTHERM_00156767	237	70.2126	0	0
TTHERM_00156768	648	455.075	0	0
TTHERM_00156769	438	247.159	0	0
TTHERM_00156770	1779	1585.92	0	0
TTHERM_00156760	954	760.92	32	0.351723
TTHERM_00156719	1059	865.92	2692	26.0008
TTHERM_00156718	327	143.95	194	11.2714
TTHERM_00156699	501	309.072	0	0
TTHERM_00156700	918	724.92	1639	18.9094
TTHERM_00156690	8112	7918.92	276	0.291496
TTHERM_00156680	1488	1294.92	116	0.749212
TTHERM_00156670	1503	1309.92	103	0.65763
TTHERM_00156669	1476	1282.92	48	0.312918
TTHERM_00156660	1434	1240.92	7017	47.293
TTHERM_00156650	1707	1513.92	51	0.281745
TTHERM_00155640	1302	1108.92	3311	24.9717
TTHERM_00155630	1905	1711.92	69	0.337097
TTHERM_00155610	393	204.324	9	0.368393
TTHERM_00155600	1101	907.92	6740	62.0872
TTHERM_00155590	2013	1819.92	1331	6.11667
TTHERM_00155580	2979	2785.92	3952	11.8642
TTHERM_00155570	4842	4648.92	2	0.00359805
TTHERM_00155560	291	112.824	0	0
TTHERM_00155550	5016	4822.92	11	0.0190753
TTHERM_00155540	432	241.343	0	0
TTHERM_00155530	1230	1036.92	3	0.0241972
TTHERM_00155520	1311	1117.92	1	0.00748133
TTHERM_00155510	324	141.324	31	1.83457
TTHERM_00155480	720	526.954	1636	25.9657
TTHERM_00155470	915	721.92	3	0.0347553
TTHERM_00155460	1425	1231.92	1628	11.0525
TTHERM_00155450	570	377.441	0	0
TTHERM_00155440	1512	1318.92	4854	30.7801
TTHERM_00155430	1512	1318.92	148	0.938497
TTHERM_00155420	1809	1615.92	1	0.00517571
TTHERM_00155399	3144	2950.92	253	0.717055
TTHERM_00155400	1236	1042.92	2554	20.4814
TTHERM_00155380	1479	1285.92	2051	13.3395
TTHERM_00155370	1725	1531.92	688	3.75614
TTHERM_00155360	1146	952.92	2764	24.2589
TTHERM_00155350	1122	928.92	1068	9.61573
TTHERM_00155340	1725	1531.92	199	1.08644
TTHERM_00155330	1416	1222.92	4399	30.0847
TTHERM_00155320	702	508.98	2591	42.5751
TTHERM_00155310	681	488.005	222	3.80468
TTHERM_00155311	378	190.168	0	0
TTHERM_00155299	3189	2995.92	210	0.586244
TTHERM_00155300	8679	8485.92	397	0.391274
TTHERM_00155290	4263	4069.92	1927	3.95991
TTHERM_00155280	3825	3631.92	5	0.0115139
TTHERM_00155253	912	718.92	5	0.0581673
TTHERM_00155254	2928	2734.92	12	0.0366966
TTHERM_00155256	819	625.954	0	0
TTHERM_00155255	5019	4825.92	7	0.0121313
TTHERM_00155257	531	338.814	0	0
TTHERM_00155258	4761	4567.92	12	0.0219711
TTHERM_00155261	4605	4411.92	134	0.254019
TTHERM_00155259	5049	4855.92	220	0.378914
TTHERM_00155260	10596	10402.9	2808	2.25752
TTHERM_00155240	7998	7804.92	2	0.00214314
TTHERM_00155250	459	267.746	0	0
TTHERM_00155245	10626	10432.9	4.55616	0.00365243
TTHERM_00155272	1389	1195.92	2	0.0139868
TTHERM_01419330	3462	3268.92	9	0.0230265
TTHERM_00638868	10287	10093.9	11.4438	0.00948203
TTHERM_00638870	1392	1198.92	112	0.781299
TTHERM_00638880	1782	1588.92	59	0.310556
TTHERM_00638900	1881	1687.92	44	0.218017
TTHERM_00638902	2310	2116.92	6.02276	0.0237947
TTHERM_00639920	7788	7594.92	1876.98	2.06693
TTHERM_00639930	990	796.92	11	0.115443
TTHERM_00639940	450	258.918	2	0.0646036
TTHERM_00639950	1047	853.92	34	0.333005
TTHERM_00639959	2061	1867.92	4	0.0179098
TTHERM_00639965	498	306.088	0	0
TTHERM_00639970	276	100.264	0	0
TTHERM_00639980	1047	853.92	26	0.254651
TTHERM_00639981	1395	1201.92	10	0.0695847
TTHERM_00640000	1902	1708.92	326	1.59546
TTHERM_00640020	927	733.92	8	0.0911655
TTHERM_00640030	510	317.962	1216	31.9851
TTHERM_00640040	1482	1288.92	44	0.285507
TTHERM_00640050	4374	4180.92	727	1.45429
TTHERM_00640060	2064	1870.92	1	0.00447027
TTHERM_00640069	441	250.122	2	0.0668756
TTHERM_00640080	2352	2158.92	7	0.0271176
TTHERM_00640091	1389	1195.92	51	0.356663
TTHERM_00641070	2382	2188.92	5	0.0191042
TTHERM_00641080	2865	2671.92	628	1.96574
TTHERM_00641090	2277	2083.92	112	0.449497
TTHERM_00641100	1260	1066.92	1745	13.679
TTHERM_00641110	2328	2134.92	1106	4.33274
TTHERM_00641119	429	238.452	3923	137.596
TTHERM_00641120	672	479.005	3603	62.9091
TTHERM_00641130	2655	2461.92	45	0.152872
TTHERM_00641140	3021	2827.92	428	1.2658
TTHERM_00641150	1026	832.92	68014	682.943
TTHERM_00641160	2670	2476.92	144	0.486228
TTHERM_00641170	5760	5566.92	1253	1.88246
TTHERM_00641180	273	97.7442	0	0
TTHERM_00641200	5100	4906.92	3929	6.69672
TTHERM_00641210	1917	1723.92	1667	8.08738
TTHERM_00641220	987	793.92	60	0.632068
TTHERM_00641230	1194	1000.92	824	6.88521
TTHERM_00641240	828	634.954	53071	699.043
TTHERM_00641250	582	389.365	19078	409.794
TTHERM_00641260	1641	1447.92	79	0.456323
TTHERM_00641270	9468	9274.92	204	0.183954
TTHERM_00641280	1458	1264.92	2	0.0132238
TTHERM_00641300	174	30.2473	1	0.276505
TTHERM_00641310	486	294.268	1	0.0284215
TTHERM_00641320	7509	7315.92	4	0.00457278
TTHERM_00641340	1074	880.92	20	0.189882
TTHERM_00641369	5565	5371.92	50	0.0778448
TTHERM_00641370	903	709.92	0	0
TTHERM_00642380	696	502.98	25	0.415699
TTHERM_00643380	4089	3895.92	17	0.0364946
TTHERM_00643400	1485	1291.92	0	0
TTHERM_00643405	402	212.745	0	0
TTHERM_00643408	363	176.234	0	0
TTHERM_00643410	1449	1255.92	0	0
TTHERM_00643420	681	488.005	0	0
TTHERM_00643459	303	122.856	0	0
TTHERM_00643460	1161	967.92	0	0
TTHERM_00643470	1593	1399.92	15	0.0896143
TTHERM_00643480	2088	1894.92	4	0.0176546
TTHERM_00643490	900	706.92	180	2.12957
TTHERM_00643500	1590	1396.92	177	1.05972
TTHERM_00643509	1125	931.92	348	3.12313
TTHERM_00643510	1692	1498.92	312	1.74087
TTHERM_00643520	933	739.92	104	1.17554
TTHERM_00643530	1524	1330.92	2825	17.7524
TTHERM_00643540	774	580.954	156	2.2458
TTHERM_00643542	348	162.713	1	0.0514005
TTHERM_00643550	3672	3478.92	8183	19.6724
TTHERM_00643559	585	392.345	0	0
TTHERM_00643560	480	288.355	490	14.2121
TTHERM_00643580	2562	2368.92	1099	3.88004
TTHERM_00644590	1980	1786.92	674	3.1546
TTHERM_00644600	2196	2002.92	1269	5.29892
TTHERM_00644610	792	598.954	2060	28.7649
TTHERM_00644629	756	562.954	5	0.0742824
TTHERM_00644630	2034	1840.92	88	0.399795
TTHERM_00644640	618	425.185	1516	29.8202
TTHERM_00644650	615	422.185	2275	45.068
TTHERM_00644660	2178	1984.92	82	0.34551
TTHERM_00644670	1371	1177.92	35	0.248509
TTHERM_00644675	519	326.881	0	0
TTHERM_00644680	5220	5026.92	65	0.108144
TTHERM_00644690	2223	2029.92	811	3.34142
TTHERM_00644710	1737	1543.92	331	1.79305
TTHERM_00644720	420	229.852	2	0.0727732
TTHERM_00644730	909	715.92	586	6.84577
TTHERM_00644759	549	356.571	0	0
TTHERM_00644758	204	47.7548	0	0
TTHERM_00644760	1167	973.92	18	0.154575
TTHERM_00644770	900	706.92	5	0.0591547
TTHERM_00644775	654	461.075	0	0
TTHERM_00644779	1620	1426.92	11	0.0644737
TTHERM_00644780	1152	958.92	15	0.130827
TTHERM_01324740	1620	1426.92	56	0.32823
TTHERM_01325740	996	802.92	17	0.177079
TTHERM_01325750	1158	964.92	9	0.0780083
TTHERM_01325760	1815	1621.92	91	0.469247
TTHERM_01325770	7818	7624.92	25	0.0274217
TTHERM_01325773	1083	889.92	35.4855	0.333495
TTHERM_01325790	5247	5053.92	6	0.00992915
TTHERM_01325791	318	135.909	0	0
TTHERM_01325792	333	149.277	33	1.84889
TTHERM_00310930	2850	2656.92	8	0.0251826
TTHERM_00310920	1710	1516.92	527	2.90561
TTHERM_00310910	1188	994.92	164	1.37862
TTHERM_00310900	666	473.029	550	9.72444
TTHERM_00310890	1824	1630.92	390	1.99996
TTHERM_00310880	381	193.031	6736	291.852
TTHERM_00310870	6450	6256.92	880	1.17628
TTHERM_00310869	915	721.92	125	1.44814
TTHERM_00310845	579	386.365	533	11.5377
TTHERM_00310820	1008	814.92	1115	11.4432
TTHERM_00310810	4608	4414.92	87	0.164811
TTHERM_00310811	129	13.2905	2	1.25857
TTHERM_00310812	342	157.383	8	0.425129
TTHERM_00310809	603	410.206	0	0
TTHERM_00310808	159	22.8647	0	0
TTHERM_00310807	177	31.8834	0	0
TTHERM_00310790	5919	5725.92	16	0.0233703
TTHERM_00310780	4677	4483.92	17	0.0317088
TTHERM_00310770	5715	5521.92	29	0.0439235
TTHERM_00310765	1815	1621.92	16	0.0825049
TTHERM_00310760	939	745.92	3938	44.1543
TTHERM_00310750	894	700.92	91	1.08583
TTHERM_00310740	846	652.954	3496	44.7794
TTHERM_00310730	252	81.2426	0	0
TTHERM_00310720	2961	2767.92	3395	10.2583
TTHERM_00310700	414	224.115	0	0
TTHERM_00310690	1869	1675.92	5	0.024952
TTHERM_00310670	1998	1804.92	910	4.2167
TTHERM_00310660	1953	1759.92	1179	5.60287
TTHERM_00310650	396	207.085	6	0.242322
TTHERM_00310640	1362	1168.92	3958	28.3192
TTHERM_00310630	333	149.277	0	0
TTHERM_00310590	4116	3922.92	10	0.0213196
TTHERM_00310580	1089	895.92	4496	41.9707
TTHERM_00310579	2106	1912.92	230	1.00559
TTHERM_00310560	387	198.663	11376	478.92
TTHERM_00310540	531	338.814	10914	269.408
TTHERM_00310530	1242	1048.92	1259	10.0386
TTHERM_00310520	2181	1987.92	644	2.70942
TTHERM_00310510	2343	2149.92	4	0.0155606
TTHERM_00310505	1749	1555.92	297	1.59646
TTHERM_00310500	6213	6019.92	1218	1.69218
TTHERM_00310490	5604	5410.92	473	0.731104
TTHERM_00310470	1182	988.92	5642	47.7157
TTHERM_00310460	630	437.142	15	0.286984
TTHERM_00310440	4722	4528.92	1111	2.05168
TTHERM_00310420	4677	4483.92	68	0.126835
TTHERM_00310410	534	341.764	7	0.171302
TTHERM_00310400	3219	3025.92	370	1.02267
TTHERM_00310399	1806	1612.92	63	0.326676
TTHERM_00310380	639	446.098	316	5.92443
TTHERM_00310370	1677	1483.92	800	4.50888
TTHERM_00310360	591	398.266	44	0.923993
TTHERM_00310350	1893	1699.92	193	0.949551
TTHERM_00310340	3429	3235.92	694	1.79371
TTHERM_00310339	423	232.701	2466	88.6309
TTHERM_00310320	2841	2647.92	768	2.42575
TTHERM_00310310	837	643.954	216	2.80536
TTHERM_00310300	660	467.052	0	0
TTHERM_00310290	660	467.052	1	0.017907
TTHERM_00310280	666	473.029	1	0.0176808
TTHERM_00310270	564	371.516	0	0
TTHERM_00310250	864	670.954	1290	16.08
TTHERM_00310245	465	273.638	164	5.01253
TTHERM_00310240	1725	1531.92	966	5.27388
TTHERM_00310230	1347	1153.92	3038	22.0192
TTHERM_00310220	1218	1024.92	789	6.43838
TTHERM_00310210	1602	1408.92	54	0.320551
TTHERM_00310205	1455	1261.92	22	0.145808
TTHERM_00310200	216	55.7156	333	49.9869
TTHERM_00310195	1137	943.92	181	1.60374
TTHERM_00310190	1416	1222.92	248	1.69607
TTHERM_00310189	1710	1516.92	26	0.143351
TTHERM_00310180	1941	1747.92	6	0.0287091
TTHERM_00310179	2196	2002.92	103	0.430094
TTHERM_00310160	2166	1972.92	6	0.025435
TTHERM_00310159	327	143.95	0	0
TTHERM_00310130	1932	1738.92	30423	146.323
TTHERM_00310105	561	368.516	2	0.0453903
TTHERM_00310110	2778	2584.92	19081	61.7367
TTHERM_00310106	5934	5740.92	91	0.132571
TTHERM_00310060	7554	7360.92	10	0.0113621
TTHERM_00310059	2697	2503.92	7	0.0233812
TTHERM_00310058	7722	7528.92	72	0.0799814
TTHERM_00310020	2862	2668.92	0	0
TTHERM_00310019	2829	2635.92	0	0
TTHERM_00310010	1104	910.92	20	0.183628
TTHERM_00310008	1230	1036.92	0	0
TTHERM_00310000	411	221.273	1	0.0377974
TTHERM_00309990	5070	4876.92	192	0.329265
TTHERM_00309970	3927	3733.92	1	0.00223988
TTHERM_00309969	2553	2359.92	3	0.010632
TTHERM_00309950	2112	1918.92	216	0.941426
TTHERM_00309940	1491	1297.92	1522	9.80745
TTHERM_00309930	3255	3061.92	1	0.00273146
TTHERM_00309920	888	694.92	0	0
TTHERM_00309910	5163	4969.92	291	0.489703
TTHERM_00309905	834	640.954	260	3.39262
TTHERM_00309900	6144	5950.92	352	0.494707
TTHERM_00309890	3090	2896.92	2536	7.32153
TTHERM_00309880	6615	6421.92	180	0.234421
TTHERM_00309875	3600	3406.92	0	0
TTHERM_00309870	3009	2815.92	1544	4.58581
TTHERM_00309860	618	425.185	25	0.491758
TTHERM_00309850	312	130.621	0	0
TTHERM_00309840	3282	3088.92	104	0.281589
TTHERM_00309830	1113	919.92	19	0.17274
TTHERM_00308825	3807	3613.92	0	0
TTHERM_00307820	2604	2410.92	1915	6.64317
TTHERM_00307810	2745	2551.92	327	1.07169
TTHERM_00307790	4281	4087.92	845	1.7288
TTHERM_00307780	4137	3943.92	402	0.852486
TTHERM_00307770	1332	1138.92	804	5.90408
TTHERM_00307769	672	479.005	3707	64.725
TTHERM_00307768	375	187.37	70	3.12455
TTHERM_00307720	579	386.365	0	0
TTHERM_00307710	429	238.452	394	13.8193
TTHERM_00307700	1125	931.92	246	2.20773
TTHERM_00307690	1440	1246.92	1764	11.8318
TTHERM_00307680	1338	1144.92	118	0.861978
TTHERM_00307629	753	559.954	91	1.35918
TTHERM_00307578	615	422.185	0	0
TTHERM_00307660	1227	1033.92	1364	11.0336
TTHERM_00307650	2175	1981.92	1449	6.11465
TTHERM_00307640	4809	4615.92	250	0.452972
TTHERM_00307630	2244	2050.92	112	0.456729
TTHERM_00305651	3837	3643.92	118	0.270834
TTHERM_00305641	1641	1447.92	323	1.86572
TTHERM_00305630	3723	3529.92	1942	4.60123
TTHERM_00305620	2340	2146.92	120	0.467471
TTHERM_00305600	5373	5179.92	511	0.825063
TTHERM_00305590	1008	814.92	1773	18.1963
TTHERM_00305580	1599	1405.92	171	1.01724
TTHERM_00305575	162	24.2428	0	0
TTHERM_00305570	2604	2410.92	222	0.770122
TTHERM_00305510	1509	1315.92	240	1.52536
TTHERM_00305500	6189	5995.92	1457	2.03232
TTHERM_00305480	2241	2047.92	1408	5.75015
TTHERM_00305460	2379	2185.92	4	0.0153044
TTHERM_00305450	1710	1516.92	21	0.115783
TTHERM_00305445	627	434.142	26	0.500877
TTHERM_00305440	2550	2356.92	9	0.0319365
TTHERM_00305430	3507	3313.92	61	0.153949
TTHERM_00305420	1587	1393.92	382	2.292
TTHERM_00305410	2808	2614.92	795	2.54272
TTHERM_00305400	7461	7267.92	2390	2.75028
TTHERM_00305390	5022	4828.92	14	0.0242475
TTHERM_00304370	2208	2014.92	506	2.1003
TTHERM_00304360	4071	3877.92	24	0.0517609
TTHERM_00304358	5454	5260.92	19	0.0302052
TTHERM_00304359	483	291.297	6854	196.787
TTHERM_00304350	558	365.552	917	20.9802
TTHERM_00304340	1419	1225.92	234	1.59641
TTHERM_00304330	3162	2968.92	604	1.70148
TTHERM_00304325	6831	6637.92	4797	6.04404
TTHERM_00304320	6795	6601.92	2196	2.78196
TTHERM_00304315	6861	6667.92	7213	9.04721
TTHERM_00304310	1767	1573.92	57	0.302888
TTHERM_00304275	4182	3988.92	14.248	0.0298735
TTHERM_00304270	4047	3853.92	41.752	0.0906076
TTHERM_00304260	1314	1120.92	6	0.0447678
TTHERM_00304243	4023	3829.92	8	0.0174699
TTHERM_00304240	3879	3685.92	821	1.86289
TTHERM_00304220	7623	7429.92	757	0.852121
TTHERM_00304210	4179	3985.92	836	1.75415
TTHERM_00304200	774	580.954	68	0.97894
TTHERM_00304190	2667	2473.92	58	0.196079
TTHERM_00304180	756	562.954	1897	28.1828
TTHERM_00304170	3795	3601.92	2509	5.8258
TTHERM_00304160	654	461.075	364	6.60266
TTHERM_00304150	1056	862.92	1105	10.7098
TTHERM_00304145	453	261.853	6	0.191639
TTHERM_00304140	510	317.962	0	0
TTHERM_00304135	927	733.92	2	0.0227914
TTHERM_00304130	486	294.268	1059	30.0984
TTHERM_00304125	2193	1999.92	14	0.058547
TTHERM_00304128	402	212.745	2	0.0786249
TTHERM_00304120	546	353.642	96	2.27037
TTHERM_01027740	1113	919.92	80	0.727326
TTHERM_01027730	567	374.478	1873	41.8312
TTHERM_01027729	318	135.909	1	0.0615377
TTHERM_01027720	3519	3325.92	170	0.42749
TTHERM_01027719	1446	1252.92	1758	11.735
TTHERM_01027700	3534	3340.92	148	0.370497
TTHERM_01027690	2115	1921.92	208	0.905143
TTHERM_01027680	2340	2146.92	738	2.87495
TTHERM_01027670	12708	12514.9	3191	2.1325
TTHERM_01027660	1149	955.92	401	3.50843
TTHERM_01027650	1161	967.92	249	2.15154
TTHERM_01027640	3588	3394.92	310	0.763698
TTHERM_01027630	4839	4645.92	251	0.451847
TTHERM_01027620	3558	3364.92	39	0.0969347
TTHERM_01027610	1824	1630.92	21828	111.936
