target_id	length	eff_length	est_counts	tpm
TTHERM_00157830	1278	1088.95	140	1.22159
TTHERM_00157809	1569	1379.95	1605	11.0514
TTHERM_00157810	591	402.227	7576	178.968
TTHERM_00157800	1458	1268.95	812	6.0802
TTHERM_00157789	720	530.976	198	3.5432
TTHERM_00157790	2481	2291.95	573	2.3755
TTHERM_00156767	237	73.3496	0	0
TTHERM_00156768	648	459.074	0	0
TTHERM_00156769	438	251.129	1	0.0378363
TTHERM_00156770	1779	1589.95	1	0.00597617
TTHERM_00156760	954	764.947	35	0.434753
TTHERM_00156719	1059	869.947	3022	33.0071
TTHERM_00156718	327	147.63	432	27.8045
TTHERM_00156699	501	312.943	0	0
TTHERM_00156700	918	728.947	1941	25.3008
TTHERM_00156690	8112	7922.95	243	0.291424
TTHERM_00156680	1488	1298.95	129	0.943634
TTHERM_00156670	1503	1313.95	138	0.997945
TTHERM_00156669	1476	1286.95	45	0.332244
TTHERM_00156660	1434	1244.95	5447	41.5731
TTHERM_00156650	1707	1517.95	40	0.250385
TTHERM_00155640	1302	1112.95	611	5.21642
TTHERM_00155630	1905	1715.95	101	0.559272
TTHERM_00155610	393	208.12	16	0.730486
TTHERM_00155600	1101	911.947	15997	166.677
TTHERM_00155590	2013	1823.95	1226	6.38681
TTHERM_00155580	2979	2789.95	2453	8.35424
TTHERM_00155570	4842	4652.95	12	0.0245052
TTHERM_00155560	291	116.468	0	0
TTHERM_00155550	5016	4826.95	74	0.145668
TTHERM_00155540	432	245.279	0	0
TTHERM_00155530	1230	1040.95	2	0.0182561
TTHERM_00155520	1311	1121.95	1	0.00846902
TTHERM_00155510	324	145.074	354	23.1856
TTHERM_00155480	720	530.976	1901	34.0183
TTHERM_00155470	915	725.947	6	0.0785329
TTHERM_00155460	1425	1235.95	1404	10.7938
TTHERM_00155450	570	381.285	2	0.0498409
TTHERM_00155440	1512	1322.95	6607	47.4534
TTHERM_00155430	1512	1322.95	183	1.31436
TTHERM_00155420	1809	1619.95	0	0
TTHERM_00155399	3144	2954.95	155	0.498411
TTHERM_00155400	1236	1046.95	1338	12.1433
TTHERM_00155380	1479	1289.95	1740	12.8169
TTHERM_00155370	1725	1535.95	615	3.80456
TTHERM_00155360	1146	956.947	4759	47.2534
TTHERM_00155350	1122	932.947	1019	10.3782
TTHERM_00155340	1725	1535.95	221	1.36717
TTHERM_00155330	1416	1226.95	3199	24.7739
TTHERM_00155320	702	513.028	3042	56.3409
TTHERM_00155310	681	492.028	403	7.78253
TTHERM_00155311	378	194.077	0	0
TTHERM_00155299	3189	2999.95	220	0.69681
TTHERM_00155300	8679	8489.95	383	0.428646
TTHERM_00155290	4263	4073.95	1186	2.76614
TTHERM_00155280	3825	3635.95	4	0.0104532
TTHERM_00155253	912	722.947	3	0.0394294
TTHERM_00155254	2928	2738.95	5	0.0173457
TTHERM_00155256	819	629.947	0	0
TTHERM_00155255	5019	4829.95	5	0.00983633
TTHERM_00155257	531	342.518	1	0.027741
TTHERM_00155258	4761	4571.95	25	0.051957
TTHERM_00155261	4605	4415.95	64	0.137709
TTHERM_00155259	5049	4859.95	194	0.379294
TTHERM_00155260	10596	10406.9	2648	2.41769
TTHERM_00155240	7998	7808.95	5	0.00608391
TTHERM_00155250	459	271.642	1	0.0349791
TTHERM_00155245	10626	10436.9	7	0.0063728
TTHERM_00155272	1389	1199.95	0	0
TTHERM_01419330	3462	3272.95	6.01226	0.0174544
TTHERM_00638868	10287	10097.9	9	0.00846866
TTHERM_00638870	1392	1202.95	177.988	1.40588
TTHERM_00638880	1782	1592.95	67	0.399649
TTHERM_00638900	1881	1691.95	78	0.43804
TTHERM_00638902	2310	2120.95	4	0.0179199
TTHERM_00639920	7788	7598.95	1907	2.38453
TTHERM_00639930	990	800.947	16	0.189811
TTHERM_00639940	450	262.897	9.55654	0.345398
TTHERM_00639950	1047	857.947	42	0.465151
TTHERM_00639959	2061	1871.95	2	0.0101518
TTHERM_00639965	498	309.959	0	0
TTHERM_00639970	276	103.972	1	0.0913881
TTHERM_00639980	1047	857.947	15	0.166125
TTHERM_00639981	1395	1205.95	21	0.165461
TTHERM_00640000	1902	1712.95	218	1.20926
TTHERM_00640020	927	737.947	11	0.141636
TTHERM_00640030	510	321.816	1210	35.7259
TTHERM_00640040	1482	1292.95	70	0.514426
TTHERM_00640050	4374	4184.95	413	0.937704
TTHERM_00640060	2064	1874.95	2	0.0101355
TTHERM_00640069	441	254.079	2	0.0747941
TTHERM_00640080	2352	2162.95	11	0.0483228
TTHERM_00640091	1389	1199.95	22	0.174207
TTHERM_00641070	2382	2192.95	9	0.038996
TTHERM_00641080	2865	2675.95	472	1.67598
TTHERM_00641090	2277	2087.95	150	0.682617
TTHERM_00641100	1260	1070.95	2412	21.4001
TTHERM_00641110	2328	2138.95	773	3.43388
TTHERM_00641119	429	242.414	3936	154.278
TTHERM_00641120	672	483.028	3007	59.1516
TTHERM_00641130	2655	2465.95	34	0.131009
TTHERM_00641140	3021	2831.95	266	0.892487
TTHERM_00641150	1026	836.947	85986	976.192
TTHERM_00641160	2670	2480.95	187	0.716192
TTHERM_00641170	5760	5570.95	1045	1.78235
TTHERM_00641180	273	101.496	0	0
TTHERM_00641200	5100	4910.95	2211	4.27788
TTHERM_00641210	1917	1727.95	1716	9.4361
TTHERM_00641220	987	797.947	127	1.51229
TTHERM_00641230	1194	1004.95	2104	19.8934
TTHERM_00641240	828	638.947	36411	541.469
TTHERM_00641250	582	393.227	15140	365.838
TTHERM_00641260	1641	1451.95	39	0.255223
TTHERM_00641270	9468	9278.95	164	0.167939
TTHERM_00641280	1458	1268.95	1	0.00748793
TTHERM_00641300	174	31.9777	3	0.891415
TTHERM_00641310	486	298.126	0	0
TTHERM_00641320	7509	7319.95	21	0.0272594
TTHERM_00641340	1074	884.947	53	0.569068
TTHERM_00641369	5565	5375.95	64	0.113118
TTHERM_00641370	903	713.947	0	0
TTHERM_00642380	696	507.028	39	0.730866
TTHERM_00643380	4089	3899.95	8	0.0194911
TTHERM_00643400	1485	1295.95	0	0
TTHERM_00643405	402	216.689	0	0
TTHERM_00643408	363	180.209	0	0
TTHERM_00643410	1449	1259.95	1	0.00754142
TTHERM_00643420	681	492.028	0	0
TTHERM_00643459	303	126.767	0	0
TTHERM_00643460	1161	971.947	0	0
TTHERM_00643470	1593	1403.95	39	0.263949
TTHERM_00643480	2088	1898.95	7	0.035026
TTHERM_00643490	900	710.947	135	1.80427
TTHERM_00643500	1590	1400.95	43	0.291643
TTHERM_00643509	1125	935.947	277	2.81212
TTHERM_00643510	1692	1502.95	257	1.62478
TTHERM_00643520	933	743.947	62	0.791872
TTHERM_00643530	1524	1334.95	1790	12.7407
TTHERM_00643540	774	584.947	318	5.16554
TTHERM_00643542	348	166.419	1	0.0570955
TTHERM_00643550	3672	3482.95	4205	11.4716
TTHERM_00643559	585	396.227	0	0
TTHERM_00643560	480	292.229	208	6.76309
TTHERM_00643580	2562	2372.95	1262	5.05332
TTHERM_00644590	1980	1790.95	455	2.41398
TTHERM_00644600	2196	2006.95	1025	4.85281
TTHERM_00644610	792	602.947	2569	40.4847
TTHERM_00644629	756	566.976	14	0.234622
TTHERM_00644630	2034	1844.95	66	0.339911
TTHERM_00644640	618	429.185	1873	41.4666
TTHERM_00644650	615	426.185	544	12.1285
TTHERM_00644660	2178	1988.95	156	0.745258
TTHERM_00644670	1371	1181.95	50	0.401955
TTHERM_00644675	519	330.636	0	0
TTHERM_00644680	5220	5030.95	112	0.211531
TTHERM_00644690	2223	2033.95	643	3.00384
TTHERM_00644710	1737	1547.95	634	3.89169
TTHERM_00644720	420	233.702	5	0.203288
TTHERM_00644730	909	719.947	300	3.95937
TTHERM_00644759	549	360.414	0	0
TTHERM_00644758	204	50.1054	0	0
TTHERM_00644760	1167	977.947	1	0.00971606
TTHERM_00644770	900	710.947	3	0.0400949
TTHERM_00644775	654	465.051	0	0
TTHERM_00644779	1620	1430.95	24	0.159365
TTHERM_00644780	1152	962.947	1	0.00986741
TTHERM_01324740	1620	1430.95	54	0.358571
TTHERM_01325740	996	806.947	38	0.44745
TTHERM_01325750	1158	968.947	6	0.0588378
TTHERM_01325760	1815	1625.95	102	0.596073
TTHERM_01325770	7818	7628.95	47	0.0585381
TTHERM_01325773	1083	893.947	28.6754	0.304792
TTHERM_01325790	5247	5057.95	8	0.0150287
TTHERM_01325791	318	139.807	0	0
TTHERM_01325792	333	153.009	29	1.80089
TTHERM_00310930	2850	2660.95	16	0.0571333
TTHERM_00310920	1710	1520.95	400	2.49891
TTHERM_00310910	1188	998.947	273	2.59672
TTHERM_00310900	666	477.028	472	9.40164
TTHERM_00310890	1824	1634.95	397	2.30724
TTHERM_00310880	381	196.849	10014	483.371
TTHERM_00310870	6450	6260.95	860	1.30516
TTHERM_00310869	915	725.947	91	1.19108
TTHERM_00310845	579	390.246	1084	26.3934
TTHERM_00310820	1008	818.947	1405	16.3014
TTHERM_00310810	4608	4418.95	129	0.277381
TTHERM_00310811	129	13.7238	0	0
TTHERM_00310812	342	160.943	8	0.472306
TTHERM_00310809	603	414.185	0	0
TTHERM_00310808	159	24.2205	0	0
TTHERM_00310807	177	33.5935	1	0.282847
TTHERM_00310790	5919	5729.95	11	0.018241
TTHERM_00310780	4677	4487.95	10	0.0211718
TTHERM_00310770	5715	5525.95	25	0.0429872
TTHERM_00310765	1815	1625.95	16	0.0935016
TTHERM_00310760	939	749.947	862	10.9215
TTHERM_00310750	894	704.947	127	1.7118
TTHERM_00310740	846	656.947	6169	89.2257
TTHERM_00310730	252	84.7912	3	0.336183
TTHERM_00310720	2961	2771.95	1820	6.23867
TTHERM_00310700	414	227.993	0	0
TTHERM_00310690	1869	1679.95	9	0.0509041
TTHERM_00310670	1998	1808.95	511	2.68411
TTHERM_00310660	1953	1763.95	877	4.7241
TTHERM_00310650	396	211.024	31	1.39584
TTHERM_00310640	1362	1172.95	5810	47.0656
TTHERM_00310630	333	153.009	1	0.0620996
TTHERM_00310590	4116	3926.95	7	0.0169375
TTHERM_00310580	1089	899.947	1489	15.7211
TTHERM_00310579	2106	1916.95	165	0.817861
TTHERM_00310560	387	202.484	14460	678.55
TTHERM_00310540	531	342.518	15821	438.891
TTHERM_00310530	1242	1052.95	1423	12.8411
TTHERM_00310520	2181	1991.95	501	2.38982
TTHERM_00310510	2343	2153.95	12	0.0529361
TTHERM_00310505	1749	1559.95	280	1.70551
TTHERM_00310500	6213	6023.95	873	1.37701
TTHERM_00310490	5604	5414.95	422	0.740498
TTHERM_00310470	1182	992.947	4269	40.8513
TTHERM_00310460	630	441.12	50	1.07701
TTHERM_00310440	4722	4532.95	795	1.66645
TTHERM_00310420	4677	4487.95	91	0.192663
TTHERM_00310410	534	345.483	4	0.110012
TTHERM_00310400	3219	3029.95	361	1.13208
TTHERM_00310399	1806	1616.95	83	0.487739
TTHERM_00310380	639	450.12	53	1.1188
TTHERM_00310370	1677	1487.95	739	4.71914
TTHERM_00310360	591	402.227	132	3.11823
TTHERM_00310350	1893	1703.95	361	2.01306
TTHERM_00310340	3429	3239.95	662	1.94145
TTHERM_00310339	423	236.631	1227	49.2695
TTHERM_00310320	2841	2651.95	645	2.311
TTHERM_00310310	837	647.947	322	4.72196
TTHERM_00310300	660	471.028	0	0
TTHERM_00310290	660	471.028	1	0.0201724
TTHERM_00310280	666	477.028	4	0.0796749
TTHERM_00310270	564	375.285	6	0.151913
TTHERM_00310250	864	674.947	2026	28.5217
TTHERM_00310245	465	277.559	390	13.351
TTHERM_00310240	1725	1535.95	1171	7.24413
TTHERM_00310230	1347	1157.95	3055	25.0685
TTHERM_00310220	1218	1028.95	631	5.82696
TTHERM_00310210	1602	1412.95	40	0.268992
TTHERM_00310205	1455	1265.95	35	0.262699
TTHERM_00310200	216	58.1538	301	49.1806
TTHERM_00310195	1137	947.947	190	1.90447
TTHERM_00310190	1416	1226.95	498	3.85664
TTHERM_00310189	1710	1520.95	46	0.287375
TTHERM_00310180	1941	1751.95	5	0.0271178
TTHERM_00310179	2196	2006.95	109	0.516055
TTHERM_00310160	2166	1976.95	12	0.0576755
TTHERM_00310159	327	147.63	0	0
TTHERM_00310130	1932	1742.95	4378	23.867
TTHERM_00310105	561	372.322	0	0
TTHERM_00310110	2778	2588.95	2784	10.2177
TTHERM_00310106	5934	5744.95	104	0.17201
TTHERM_00310060	7554	7364.95	9	0.0116112
TTHERM_00310059	2697	2507.95	29	0.109872
TTHERM_00310058	7722	7532.95	62	0.0782046
TTHERM_00310020	2862	2672.95	5	0.017774
TTHERM_00310019	2829	2639.95	2	0.00719847
TTHERM_00310010	1104	914.947	45	0.467328
TTHERM_00310008	1230	1040.95	1	0.00912803
TTHERM_00310000	411	225.119	1	0.0422078
TTHERM_00309990	5070	4880.95	151	0.293953
TTHERM_00309970	3927	3737.95	1	0.00254198
TTHERM_00309969	2553	2363.95	1	0.00401946
TTHERM_00309950	2112	1922.95	266	1.31438
TTHERM_00309940	1491	1301.95	2217	16.18
TTHERM_00309930	3255	3065.95	1	0.00309914
TTHERM_00309920	888	698.947	0	0
TTHERM_00309910	5163	4973.95	253	0.483309
TTHERM_00309905	834	644.947	241	3.55057
TTHERM_00309900	6144	5954.95	305	0.486662
TTHERM_00309890	3090	2900.95	1794	5.87609
TTHERM_00309880	6615	6425.95	167	0.246936
TTHERM_00309875	3600	3410.95	0	0
TTHERM_00309870	3009	2819.95	1046	3.52449
TTHERM_00309860	618	429.185	35	0.774869
TTHERM_00309850	312	134.612	0	0
TTHERM_00309840	3282	3092.95	130	0.399371
TTHERM_00309830	1113	923.947	23	0.23653
TTHERM_00308825	3807	3617.95	0	0
TTHERM_00307820	2604	2414.95	2539	9.98989
TTHERM_00307810	2745	2555.95	425	1.57995
TTHERM_00307790	4281	4091.95	614	1.42575
TTHERM_00307780	4137	3947.95	469	1.12877
TTHERM_00307770	1332	1142.95	683	5.67806
TTHERM_00307769	672	483.028	2394	47.0931
TTHERM_00307768	375	191.254	37	1.83822
TTHERM_00307720	579	390.246	0	0
TTHERM_00307710	429	242.414	638	25.0074
TTHERM_00307700	1125	935.947	428	4.34508
TTHERM_00307690	1440	1250.95	1183	8.98569
TTHERM_00307680	1338	1148.95	92	0.76084
TTHERM_00307629	753	563.976	230	3.87501
TTHERM_00307578	615	426.185	0	0
TTHERM_00307660	1227	1037.95	651	5.95952
TTHERM_00307650	2175	1985.95	877	4.19602
TTHERM_00307640	4809	4619.95	114	0.234462
TTHERM_00307630	2244	2054.95	129	0.596478
TTHERM_00305651	3837	3647.95	18	0.0468845
TTHERM_00305641	1641	1451.95	270	1.76693
TTHERM_00305630	3723	3533.95	1309	3.51953
TTHERM_00305620	2340	2150.95	129	0.569856
TTHERM_00305600	5373	5183.95	357	0.654355
TTHERM_00305590	1008	818.947	3120	36.1996
TTHERM_00305580	1599	1409.95	127	0.855867
TTHERM_00305575	162	25.654	0	0
TTHERM_00305570	2604	2414.95	225	0.885279
TTHERM_00305510	1509	1319.95	239	1.72047
TTHERM_00305500	6189	5999.95	1186	1.8782
TTHERM_00305480	2241	2051.95	3102	14.3642
TTHERM_00305460	2379	2189.95	8	0.0347106
TTHERM_00305450	1710	1520.95	31	0.193666
TTHERM_00305445	627	438.142	35	0.75903
TTHERM_00305440	2550	2360.95	8	0.0321965
TTHERM_00305430	3507	3317.95	87	0.249147
TTHERM_00305420	1587	1397.95	383	2.60324
TTHERM_00305410	2808	2618.95	983	3.56642
TTHERM_00305400	7461	7271.95	2038	2.66293
TTHERM_00305390	5022	4832.95	14	0.0275246
TTHERM_00304370	2208	2018.95	537	2.52729
TTHERM_00304360	4071	3881.95	40	0.0979075
TTHERM_00304358	5454	5264.95	15	0.0270709
TTHERM_00304359	483	295.185	11140	358.588
TTHERM_00304350	558	369.341	1465	37.6891
TTHERM_00304340	1419	1229.95	209	1.6146
TTHERM_00304330	3162	2972.95	624	1.99436
TTHERM_00304325	6831	6641.95	5081	7.26874
TTHERM_00304320	6795	6605.95	1592	2.28988
TTHERM_00304315	6861	6671.95	4965	7.07086
TTHERM_00304310	1767	1577.95	74	0.4456
TTHERM_00304275	4182	3992.95	21.8412	0.0519742
TTHERM_00304270	4047	3857.95	54.1588	0.133389
TTHERM_00304260	1314	1124.95	13	0.109804
TTHERM_00304243	4023	3833.95	21	0.052045
TTHERM_00304240	3879	3689.95	1172	3.01796
TTHERM_00304220	7623	7433.95	892	1.14012
TTHERM_00304210	4179	3989.95	513	1.22168
TTHERM_00304200	774	584.947	119	1.93302
TTHERM_00304190	2667	2477.95	21	0.0805254
TTHERM_00304180	756	566.976	3038	50.913
TTHERM_00304170	3795	3605.95	1758	4.63239
TTHERM_00304160	654	465.051	256	5.23052
TTHERM_00304150	1056	866.947	804	8.81189
TTHERM_00304145	453	265.791	5	0.178745
TTHERM_00304140	510	321.816	1	0.0295256
TTHERM_00304135	927	737.947	1	0.012876
TTHERM_00304130	486	298.126	1777	56.6361
TTHERM_00304125	2193	2003.95	11	0.0521569
TTHERM_00304128	402	216.689	6	0.263099
TTHERM_00304120	546	357.414	177	4.70552
TTHERM_01027740	1113	923.947	131	1.34719
TTHERM_01027730	567	378.285	616	15.4727
TTHERM_01027729	318	139.807	0	0
TTHERM_01027720	3519	3329.95	166	0.47367
TTHERM_01027719	1446	1256.95	1486	11.2333
TTHERM_01027700	3534	3344.95	79	0.224411
TTHERM_01027690	2115	1925.95	205	1.01138
TTHERM_01027680	2340	2150.95	49	0.216457
TTHERM_01027670	12708	12518.9	2010	1.52558
TTHERM_01027660	1149	959.947	1229	12.1649
TTHERM_01027650	1161	971.947	136	1.32954
TTHERM_01027640	3588	3398.95	354	0.989611
TTHERM_01027630	4839	4649.95	293	0.598722
TTHERM_01027620	3558	3368.95	131	0.369473
